"","Team","Opponent","game_id","game_date","season","is_home","TOI","GF","GA","G_diff","xGF","xGA","xG_diff","SF","SA","S_diff","FF","FA","F_diff","CF","CA","C_diff","PEND2","PENT2","PEND5","PENT5"
"5144","CGY","CBJ",2015020696,16821,20152016,0,60,4,2,2,3.43626148485532,4.88229289615265,-1.44603141129733,27,29,-2,40,45,-5,55,62,-7,1,2,0,0
"5145","CGY","DAL",2015020729,16825,20152016,0,60,1,2,-1,4.58580025838455,3.85504213784425,0.730758120540305,24,30,-6,36,48,-12,55,69,-14,6,3,0,0
"5146","CGY","CBJ",2015020773,16836,20152016,1,60,1,2,-1,6.00121202127775,4.29596520506311,1.70524681621464,31,18,13,45,25,20,75,34,41,2,1,0,0
"5147","CGY","TOR",2015020805,16840,20152016,1,60,4,3,1,3.79817960229411,6.48394560911356,-2.68576600681945,22,36,-14,29,49,-20,40,74,-34,4,3,0,0
"5148","CGY","ARI",2015020824,16843,20152016,0,60,1,4,-3,2.2826229800412,4.70847812625713,-2.42585514621593,27,35,-8,36,52,-16,47,68,-21,9,10,0,0
"5149","CGY","ANA",2015020841,16846,20152016,1,60,4,6,-2,4.77837316791556,3.19053654669551,1.58783662122005,37,28,9,44,39,5,57,51,6,6,4,0,0
"5150","CGY","MIN",2015020857,16848,20152016,1,60,3,5,-2,2.81148008567958,4.47616593893235,-1.66468585325277,28,24,4,46,30,16,64,35,29,5,3,0,0
"5151","CGY","ANA",2015020887,16852,20152016,0,60,2,5,-3,2.76260212226771,3.8585333719102,-1.09593124964249,24,33,-9,38,53,-15,51,70,-19,7,6,0,0
"5152","CGY","NYI",2015020913,16856,20152016,1,64.7,1,2,-1,3.98454846506502,5.46649344081379,-1.48194497574877,32,34,-2,41,41,0,63,55,8,2,2,0,0
"5153","CGY","OTT",2015020928,16858,20152016,1,60,4,6,-2,4.54510406886357,4.89313716234112,-0.348033093477554,38,26,12,48,40,8,58,54,4,3,3,0,0
"5154","CGY","PHI",2015020938,16860,20152016,0,60,3,5,-2,6.03032938051729,6.58946091287751,-0.559131532360219,32,29,3,50,41,9,71,64,7,5,4,0,0
"5155","CGY","PIT",2015020970,16865,20152016,0,60,4,2,2,3.33368253785375,3.29754844740455,0.0361340904491954,30,31,-1,37,41,-4,45,65,-20,2,2,0,0
"5156","CGY","ARI",2015021017,16871,20152016,1,60,1,4,-3,4.41040786681697,7.42660887195143,-3.01620100513446,25,26,-1,32,36,-4,45,49,-4,3,4,0,0
"5157","CGY","WPG",2015021050,16876,20152016,1,60,4,1,3,2.26494122312243,4.76817016024143,-2.50322893711899,21,29,-8,30,43,-13,42,65,-23,3,2,0,0
"5158","CGY","COL",2015021064,16878,20152016,1,65,3,3,0,5.35063099765426,5.00888665911043,0.341744338543826,33,28,5,44,39,5,68,50,18,2,2,0,0
"5159","CGY","MTL",2015021081,16880,20152016,0,60,4,1,3,0,0,0,35,22,13,40,28,12,57,44,13,4,2,0,0
"5160","CGY","TOR",2015021087,16881,20152016,0,60,2,5,-3,3.00917643457069,6.79973537063415,-3.79055893606346,25,26,-1,34,44,-10,47,67,-20,3,7,0,0
"5161","CGY","MIN",2015021107,16884,20152016,0,60,2,6,-4,5.59566964429588,4.53422002855223,1.06144961574365,33,29,4,46,37,9,69,43,26,5,5,0,0
"5162","CGY","CHI",2015021126,16886,20152016,1,60,1,4,-3,4.37756777430888,5.0709112904151,-0.693343516106221,32,27,5,46,40,6,59,52,7,4,4,0,0
"5163","CGY","ARI",2015021138,16888,20152016,0,60,5,2,3,4.73161216673907,6.49325339315692,-1.76164122641785,21,24,-3,35,40,-5,50,53,-3,3,4,0,0
"5164","CGY","ANA",2015021151,16890,20152016,0,60,3,8,-5,6.55952105462086,6.27606950202608,0.283451552594784,26,27,-1,44,41,3,62,54,8,4,4,0,0
"5165","CGY","EDM",2015021176,16893,20152016,0,60,5,0,5,4.01613454342038,4.28791248055131,-0.271777937130935,35,28,7,41,37,4,62,51,11,6,2,0,0
"5166","CGY","MIN",2015021224,16900,20152016,0,60,2,1,1,3.93859218997272,4.23357806751712,-0.294985877544393,25,36,-11,30,51,-21,39,68,-29,4,7,0,0
"5167","CGY","EDM",2016020003,17086,20162017,0,60,4,7,-3,5.67724197415174,5.08170679899285,0.595535175158886,41,28,13,54,39,15,64,52,12,4,8,0,0
"5168","CGY","EDM",2016020015,17088,20162017,1,60,3,5,-2,0,0,0,35,29,6,45,37,8,60,48,12,7,6,0,0
"5169","CGY","CHI",2016020082,17098,20162017,0,65,2,2,0,3.03900877568958,3.51153810572578,-0.472529330036195,31,34,-3,39,42,-3,52,67,-15,4,2,0,0
"5170","CGY","OTT",2016020110,17102,20162017,1,60,5,2,3,3.45009154910804,5.73183214780071,-2.28174059869268,19,33,-14,32,50,-18,50,70,-20,2,4,0,0
"5171","CGY","CHI",2016020139,17106,20162017,0,60,1,5,-4,4.72565473217219,2.97542021524226,1.75023451692993,34,22,12,44,32,12,61,45,16,5,5,0,0
"5172","CGY","ANA",2016020179,17111,20162017,0,60,1,4,-3,6.25963014924491,2.84985096776644,3.40977918147848,26,21,5,37,30,7,52,39,13,5,6,0,0
"5173","CGY","DAL",2016020204,17115,20162017,1,60,2,4,-2,3.15943259701089,3.56455375293081,-0.405121155919915,31,22,9,41,28,13,59,38,21,3,4,0,0
"5174","CGY","NYR",2016020222,17117,20162017,1,60,1,4,-3,5.64095421411912,3.68647654976485,1.95447766435427,36,28,8,46,41,5,70,49,21,3,2,0,0
"5175","CGY","MIN",2016020237,17120,20162017,0,60,1,0,1,2.47830238840908,6.17065134405493,-3.69234895564585,27,27,0,33,43,-10,46,57,-11,7,4,0,0
"5176","CGY","ARI",2016020244,17121,20162017,1,60.8166666666667,2,1,1,3.88109555928531,1.70569247475942,2.1754030845259,24,21,3,41,31,10,68,37,31,4,4,0,0
"5177","CGY","CHI",2016020259,17123,20162017,1,60,2,3,-1,3.71603532199515,5.69691945847515,-1.98088413648,30,24,6,42,38,4,58,52,6,5,1,0,0
"5178","CGY","CBJ",2016020292,17128,20162017,0,60,2,0,2,2.96974715071235,3.98465573851718,-1.01490858780483,20,34,-14,32,41,-9,44,59,-15,3,3,0,0
"5179","CGY","PHI",2016020327,17132,20162017,0,60,3,5,-2,5.27930787416356,5.42945631663315,-0.150148442469586,32,43,-11,41,61,-20,57,77,-20,2,7,0,0
"5180","CGY","NYI",2016020328,17133,20162017,0,61.8833333333333,1,2,-1,2.81828192356625,4.9233823409304,-2.10510041736416,26,27,-1,37,43,-6,50,54,-4,1,4,0,0
"5181","CGY","TOR",2016020343,17135,20162017,1,60,3,0,3,1.15283740196069,4.35464404310915,-3.20180664114846,29,39,-10,38,56,-18,45,69,-24,2,2,0,0
"5182","CGY","MIN",2016020357,17137,20162017,1,65,2,2,0,4.70700060857803,4.8939864760614,-0.186985867483372,31,25,6,43,37,6,63,46,17,7,5,0,0
"5183","CGY","ANA",2016020375,17139,20162017,1,60,8,3,5,3.47925294277229,4.83510553302025,-1.35585259024796,25,33,-8,33,39,-6,44,49,-5,3,4,0,0
"5184","CGY","DAL",2016020390,17141,20162017,0,60,2,1,1,3.91493130462572,3.27527484034363,0.639656464282098,20,30,-10,34,50,-16,50,68,-18,2,2,0,0
"5185","CGY","ARI",2016020403,17143,20162017,0,61.15,2,1,1,5.77888475684449,4.36796128130903,1.41092347553546,35,28,7,46,43,3,60,59,1,5,4,0,0
"5186","CGY","WPG",2016020419,17145,20162017,1,60,6,2,4,4.00496788896353,3.60446439377621,0.400503495187323,35,28,7,49,43,6,56,57,-1,4,4,0,0
"5187","CGY","T.B",2016020443,17149,20162017,1,60,3,6,-3,1.17778584090833,6.16230521773597,-4.98451937682764,22,35,-13,29,47,-18,46,58,-12,5,6,0,0
"5188","CGY","CBJ",2016020458,17151,20162017,1,60,1,4,-3,3.38298190940986,3.4848545328714,-0.101872623461531,23,29,-6,30,36,-6,53,47,6,5,4,0,0
"5189","CGY","ARI",2016020480,17154,20162017,0,60,4,2,2,5.70645945956494,4.40837371698581,1.29808574257913,28,27,1,48,40,8,64,55,9,7,6,0,0
"5190","CGY","COL",2016020524,17162,20162017,0,60,6,3,3,4.12978112220298,3.42303858490865,0.706742537294338,31,28,3,40,33,7,60,52,8,3,6,0,0
"5191","CGY","ANA",2016020541,17164,20162017,1,60,1,3,-2,4.8122010667942,5.23395529307891,-0.421754226284703,32,25,7,39,35,4,48,48,0,5,7,0,0
"5192","CGY","ARI",2016020556,17166,20162017,1,60,4,2,2,3.29672785757998,4.29138562585656,-0.99465776827658,24,29,-5,35,41,-6,50,55,-5,5,5,0,0
"5193","CGY","COL",2016020575,17170,20162017,1,60,4,1,3,4.99845968454511,2.85375614919828,2.14470353534684,37,18,19,49,30,19,60,37,23,7,3,0,0
"5194","CGY","WPG",2016020611,17175,20162017,0,60,0,2,-2,3.6401578149635,2.85856189853209,0.781595916431415,28,27,1,38,33,5,51,41,10,4,4,0,0
"5195","CGY","N.J",2016020638,17179,20162017,1,60,1,2,-1,3.74155687626973,3.18896985659376,0.552587019675975,32,36,-4,37,47,-10,52,61,-9,2,4,0,0
"5196","CGY","EDM",2016020649,17180,20162017,0,65,1,1,0,4.19014735391829,6.76713507554086,-2.57698772162257,25,27,-2,37,31,6,50,50,0,2,4,0,0
"5197","CGY","EDM",2016020700,17187,20162017,1,60,3,7,-4,5.61901641738496,5.38360124161126,0.235415175773694,41,31,10,58,35,23,77,40,37,5,7,0,0
"5198","CGY","TOR",2016020710,17189,20162017,0,60,0,4,-4,2.17432582070614,3.36087227874394,-1.1865464580378,26,28,-2,34,41,-7,56,52,4,8,8,0,0
"5199","CGY","MTL",2016020718,17190,20162017,0,60,1,5,-4,3.31875413495072,2.08785746313515,1.23089667181557,31,20,11,36,33,3,52,53,-1,6,4,0,0
"5200","CGY","MIN",2016020756,17198,20162017,1,60,5,1,4,6.87026084547126,4.03199946049972,2.83826138497154,36,29,7,48,45,3,64,57,7,5,4,0,0
"5201","CGY","N.J",2016020769,17200,20162017,0,61.2166666666667,4,3,1,6.89941428555176,4.66806362580974,2.23135065974202,38,29,9,49,40,9,60,53,7,3,4,0,0
"5202","CGY","NYR",2016020786,17202,20162017,0,60,3,4,-1,8.50561800680589,7.53978204279701,0.965835964008875,32,32,0,54,43,11,70,56,14,1,1,0,0
"5203","CGY","PIT",2016020792,17204,20162017,0,65,2,2,0,2.76209416612983,6.21737960263272,-3.45528543650289,30,33,-3,37,45,-8,51,59,-8,5,3,0,0
"5204","CGY","ARI",2016020835,17210,20162017,1,60,0,5,-5,2.29691578230268,2.67834089344251,-0.381425111139833,36,32,4,54,36,18,72,43,29,5,1,0,0
"5205","CGY","PHI",2016020845,17212,20162017,1,60,3,1,2,4.35684933859602,3.06143791013164,1.29541142846438,23,34,-11,34,45,-11,50,70,-20,4,3,0,0
"5206","CGY","T.B",2016020896,17220,20162017,0,60,3,2,1,3.51317675826294,1.96246351143054,1.5507132468324,25,25,0,37,36,1,47,46,1,4,3,0,0
"5207","CGY","NYI",2016020962,17230,20162017,1,60,5,2,3,5.01644687569933,6.41254359902814,-1.39609672332881,37,35,2,48,48,0,64,64,0,3,4,0,0
"5208","CGY","MTL",2016020990,17234,20162017,1,60,5,0,5,4.72083848952843,2.85750399391691,1.86333449561153,38,24,14,53,29,24,70,38,32,1,2,0,0
"5209","CGY","WPG",2016021005,17236,20162017,0,60,3,0,3,3.52481346664405,4.74276577797298,-1.21795231132893,29,31,-2,38,42,-4,54,57,-3,5,4,0,0
"5210","CGY","PIT",2016021020,17238,20162017,1,65,3,3,0,5.31608608012776,6.20325677739079,-0.887170697263024,30,35,-5,44,48,-4,61,61,0,3,4,0,0
"5211","CGY","DAL",2016021051,17242,20162017,1,60,3,1,2,3.78079640827491,3.48883812980785,0.291958278467064,24,25,-1,32,40,-8,46,57,-11,0,2,0,0
"5212","CGY","COL",2016021126,17252,20162017,1,60,4,2,2,2.76962513131948,5.19333348050714,-2.42370834918766,27,26,1,41,31,10,55,45,10,3,3,0,0
"5213","CGY","ANA",2016021174,17258,20162017,1,60,3,4,-1,3.41003541916143,3.49134803753986,-0.0813126183784334,21,34,-13,34,43,-9,46,51,-5,4,3,0,0
"5214","CGY","ANA",2016021189,17260,20162017,0,60,1,3,-2,4.50933994250224,4.78546000189489,-0.276120059392653,27,20,7,42,47,-5,59,54,5,8,8,0,0
"5215","CGY","ANA",2016030171,17269,20162017,0,60,2,3,-1,7.2515363726925,5.63063866746097,1.62089770523153,32,41,-9,50,53,-3,70,70,0,5,7,0,0
"5216","CGY","ANA",2016030172,17271,20162017,0,60,2,3,-1,5.1230225131585,7.66156815670911,-2.53854564355061,37,29,8,51,48,3,63,69,-6,5,5,0,0
"5217","CGY","ANA",2016030173,17273,20162017,1,61.5,4,5,-1,4.92765855565085,7.27538240764359,-2.34772385199274,32,27,5,45,45,0,62,56,6,6,1,0,0
"5218","CGY","ANA",2016030174,17275,20162017,1,60,1,3,-2,5.52010487119446,6.15749431756558,-0.637389446371117,37,25,12,50,36,14,59,47,12,3,2,0,0
"5219","CGY","EDM",2017020003,17443,20172018,0,60,0,3,-3,4.65161499520764,7.45447127262196,-2.80285627741432,27,45,-18,40,63,-23,58,80,-22,1,2,0,0
"5220","CGY","WPG",2017020027,17446,20172018,1,60,6,3,3,6.08663126501779,3.87804918189067,2.20858208312711,45,28,17,57,37,20,78,47,31,6,3,0,0
"5221","CGY","ANA",2017020038,17448,20172018,0,60,2,0,2,5.83697999505966,6.16790207877055,-0.330922083710885,29,43,-14,47,62,-15,64,78,-14,4,5,0,0
"5222","CGY","MIN",2017020120,17460,20172018,1,60,2,4,-2,6.68407540941132,5.91747928070617,0.766596128705146,37,32,5,52,44,8,74,54,20,6,3,0,0
"5223","CGY","DAL",2017020154,17466,20172018,1,60,1,2,-1,4.95476645918461,4.07392685313243,0.880839606052177,30,24,6,42,37,5,59,50,9,3,4,0,0
"5224","CGY","PIT",2017020195,17472,20172018,1,62.3166666666667,2,1,1,4.3085615435848,4.62624415173866,-0.317682608153859,34,44,-10,51,55,-4,71,62,9,4,1,0,0
"5225","CGY","N.J",2017020216,17475,20172018,1,65,4,4,0,4.43566788928001,7.05358248119667,-2.61791459191666,34,30,4,48,43,5,64,57,7,4,3,0,0
"5226","CGY","PHI",2017020292,17488,20172018,0,61.3,5,4,1,2.85879635141464,2.94399451689856,-0.0851981654839165,31,39,-8,42,46,-4,59,62,-3,6,4,0,0
"5227","CGY","CBJ",2017020327,17492,20172018,0,62.0333333333333,0,1,-1,2.11466617330734,4.85171490984794,-2.7370487365406,22,41,-19,37,55,-18,54,70,-16,1,2,0,0
"5228","CGY","DAL",2017020345,17494,20172018,0,60,4,6,-2,3.76301636919379,5.90644248967874,-2.14342612048495,38,41,-3,47,47,0,61,63,-2,4,5,0,0
"5229","CGY","COL",2017020356,17495,20172018,0,60,3,2,1,3.77809271219121,5.92762020006194,-2.14952748787073,28,26,2,46,40,6,66,57,9,4,3,0,0
"5230","CGY","TOR",2017020374,17498,20172018,1,60,1,4,-3,3.87513565981499,4.77861786502763,-0.90348220521264,20,30,-10,34,41,-7,51,62,-11,3,2,0,0
"5231","CGY","ARI",2017020386,17500,20172018,1,60,3,0,3,6.12372820838209,4.36505221882172,1.75867598956037,44,28,16,56,42,14,70,57,13,1,2,0,0
"5232","CGY","EDM",2017020407,17502,20172018,1,60,5,7,-2,5.02022962710675,6.37739417281322,-1.35716454570647,34,33,1,43,51,-8,67,59,8,5,3,0,0
"5233","CGY","PHI",2017020415,17504,20172018,1,60,2,5,-3,4.87234007900461,3.01076744706675,1.86157263193786,45,21,24,61,31,30,80,39,41,2,2,0,0
"5234","CGY","TOR",2017020426,17506,20172018,0,65,1,1,0,9.7654930950257,4.74154012648796,5.02395296853774,48,29,19,65,50,15,77,74,3,2,4,0,0
"5235","CGY","MTL",2017020432,17507,20172018,0,61.2333333333333,3,2,1,7.7546541695192,8.71462787759839,-0.95997370807919,37,37,0,54,54,0,76,73,3,4,1,0,0
"5236","CGY","MIN",2017020472,17512,20172018,0,65,1,1,0,5.59767042095067,4.04238610288328,1.55528431806739,27,22,5,45,36,9,64,45,19,3,2,0,0
"5237","CGY","MTL",2017020541,17522,20172018,1,60,2,3,-1,4.30346465687035,5.28849566204008,-0.985031005169731,23,35,-12,45,48,-3,66,55,11,3,1,0,0
"5238","CGY","ANA",2017020586,17529,20172018,0,60,1,2,-1,3.89132727725441,6.09031208360102,-2.19898480634661,23,41,-18,37,57,-20,58,64,-6,4,7,0,0
"5239","CGY","CHI",2017020599,17531,20172018,1,60.8666666666667,4,3,1,4.80620510988228,5.22448904969497,-0.418283939812682,39,37,2,51,55,-4,63,66,-3,2,2,0,0
"5240","CGY","ANA",2017020640,17537,20172018,1,60,3,2,1,5.23611640599484,2.44485978033663,2.79125662565821,31,29,2,47,36,11,65,43,22,6,6,0,0
"5241","CGY","MIN",2017020659,17540,20172018,0,62.65,3,2,1,2.08254928924365,4.57486751579319,-2.49231822654954,29,35,-6,38,47,-9,51,59,-8,6,7,0,0
"5242","CGY","T.B",2017020664,17542,20172018,0,60,5,1,4,3.55012326415181,5.0412218751153,-1.49109861096349,24,34,-10,30,49,-19,44,69,-25,1,4,0,0
"5243","CGY","WPG",2017020711,17551,20172018,1,65,1,1,0,3.17506555601488,6.41476998939246,-3.23970443337759,31,35,-4,49,48,1,65,61,4,4,2,0,0
"5244","CGY","EDM",2017020755,17556,20172018,0,65,3,3,0,5.9331690734464,5.58080679783779,0.352362275608604,37,37,0,52,52,0,70,68,2,5,4,0,0
"5245","CGY","VGK",2017020771,17561,20172018,1,60,2,4,-2,3.64718249836005,6.099664874527,-2.45248237616694,33,35,-2,56,50,6,78,63,15,3,2,0,0
"5246","CGY","T.B",2017020784,17563,20172018,1,60,4,7,-3,6.39557428623084,7.10779897379689,-0.712224687566049,46,31,15,63,49,14,78,63,15,2,4,0,0
"5247","CGY","CHI",2017020802,17565,20172018,1,60.9833333333333,4,3,1,5.12097558031502,4.97913293224701,0.141842648068007,39,28,11,58,47,11,78,62,16,1,1,0,0
"5248","CGY","CHI",2017020821,17568,20172018,0,60,3,2,1,7.61450121962491,5.98429107001517,1.63021014960974,23,36,-13,34,57,-23,61,75,-14,5,6,0,0
"5249","CGY","N.J",2017020827,17570,20172018,0,60,3,2,1,1.66230522953265,4.04681248109046,-2.38450725155781,25,32,-7,38,47,-9,46,58,-12,0,2,0,0
"5250","CGY","NYR",2017020836,17571,20172018,0,60,3,4,-1,5.10501514902221,5.99337214973146,-0.888357000709249,38,36,2,53,48,5,72,56,16,6,5,0,0
"5251","CGY","NYI",2017020858,17573,20172018,0,60,3,2,1,5.25059675914235,4.97004314238097,0.280553616761381,42,25,17,58,39,19,77,51,26,4,5,0,0
"5252","CGY","VGK",2017020929,17583,20172018,0,60,3,7,-4,6.8866210313281,3.87032465563971,3.0162963756884,31,26,5,47,33,14,66,45,21,3,4,0,0
"5253","CGY","ARI",2017020939,17584,20172018,0,60,5,2,3,6.83249315145508,5.74392730848285,1.08856584297223,38,37,1,57,47,10,69,65,4,5,7,0,0
"5254","CGY","COL",2017020947,17586,20172018,1,60,5,1,4,4.22236881475692,3.74299223497403,0.479376579782894,29,29,0,50,41,9,71,54,17,5,3,0,0
"5255","CGY","DAL",2017020975,17589,20172018,0,60,0,2,-2,6.17536862913272,2.47991735732846,3.69545127180426,38,26,12,57,37,20,80,52,28,7,7,0,0
"5256","CGY","COL",2017020981,17590,20172018,0,60,2,5,-3,6.3565457078646,5.42213730975466,0.934408398109941,32,34,-2,43,39,4,67,44,23,7,9,0,0
"5257","CGY","NYR",2017020996,17592,20172018,1,60,1,3,-2,7.54707201528608,3.10327855499236,4.44379346029372,51,27,24,71,41,30,87,48,39,3,3,0,0
"5258","CGY","PIT",2017021016,17595,20172018,0,62.6,3,4,-1,4.120600203707,4.52613902009608,-0.405538816389083,38,32,6,53,39,14,69,54,15,3,3,0,0
"5259","CGY","NYI",2017021060,17601,20172018,1,60,2,5,-3,8.10604837891879,3.02198530464148,5.08406307427731,52,27,25,74,36,38,94,48,46,4,1,0,0
"5260","CGY","EDM",2017021076,17603,20172018,1,60,1,0,1,4.0429663829303,5.04681183800676,-1.00384545507646,32,28,4,48,39,9,64,54,10,2,3,0,0
"5261","CGY","VGK",2017021109,17608,20172018,0,60,0,4,-4,8.22582707274114,3.62229249241521,4.60353458032593,42,31,11,56,40,16,67,50,17,4,4,0,0
"5262","CGY","ARI",2017021120,17609,20172018,0,60,2,5,-3,5.86410963498929,6.55359915250234,-0.689489517513046,44,30,14,65,43,22,81,64,17,5,3,0,0
"5263","CGY","ANA",2017021135,17611,20172018,1,60,0,4,-4,6.19839725984548,2.8545879428857,3.34380931695978,29,16,13,48,26,22,61,37,24,4,3,0,0
"5264","CGY","CBJ",2017021197,17619,20172018,1,60,1,5,-4,5.704150630394,2.61747735585959,3.08667327453441,38,28,10,57,37,20,73,48,25,2,3,0,0
"5265","CGY","EDM",2017021216,17621,20172018,1,60,3,2,1,3.67566220237902,4.37503805703974,-0.699375854660722,20,36,-16,30,48,-18,39,62,-23,6,7,0,0
"5266","CGY","ARI",2017021235,17624,20172018,1,60,1,4,-3,6.20480826330037,3.40271230356302,2.80209595973735,43,21,22,62,34,28,77,46,31,1,4,0,0
"5267","CGY","WPG",2017021248,17626,20172018,0,60,1,2,-1,2.84596588091346,3.42621441005794,-0.580248529144473,32,26,6,43,38,5,52,45,7,3,5,0,0
"5268","CGY","VGK",2017021268,17628,20172018,1,60,7,1,6,7.12675423453493,3.69211339180401,3.43464084273091,31,27,4,45,42,3,60,60,0,5,3,0,0
"5269","CGY","COL",2018020070,17817,20182019,0,60.7666666666667,3,2,1,7.22339872590965,1.87742703323602,5.34597169267363,41,26,15,58,34,24,77,43,34,5,4,0,0
"5270","CGY","NYR",2018020115,17825,20182019,0,60,4,1,3,3.57598458181383,6.10062108849885,-2.52463650668502,26,45,-19,35,57,-22,51,77,-26,3,3,0,0
"5271","CGY","MTL",2018020124,17827,20182019,0,60,2,3,-1,3.22401251913794,4.90193987480262,-1.67792735566468,23,40,-17,34,49,-15,54,63,-9,5,5,0,0
"5272","CGY","PIT",2018020141,17829,20182019,1,60,1,9,-8,4.4430103246923,3.63996525959405,0.803045065098246,39,36,3,60,44,16,83,57,26,3,2,0,0
"5273","CGY","TOR",2018020165,17833,20182019,0,60,3,1,2,5.16909549378761,3.93113881535828,1.23795667842933,34,25,9,46,45,1,56,58,-2,4,4,0,0
"5274","CGY","COL",2018020187,17836,20182019,1,60,6,5,1,4.49415070551913,4.43611826357665,0.0580324419424869,37,26,11,59,34,25,74,39,35,2,3,0,0
"5275","CGY","CHI",2018020203,17838,20182019,1,60,5,3,2,8.18253807770088,3.4079384378856,4.77459963981528,41,15,26,54,28,26,68,36,32,1,4,0,0
"5276","CGY","ANA",2018020226,17842,20182019,0,60,2,3,-1,0,0,0,39,24,15,57,40,17,68,45,23,3,3,0,0
"5277","CGY","MTL",2018020283,17850,20182019,1,60,2,3,-1,3.44290299161803,2.78157359909528,0.661329392522745,45,22,23,61,29,32,76,49,27,1,2,0,0
"5278","CGY","EDM",2018020301,17852,20182019,1,60,4,2,2,3.97445712787157,2.30850878103229,1.66594834683929,37,26,11,47,33,14,66,43,23,8,4,0,0
"5279","CGY","VGK",2018020315,17854,20182019,1,60,7,2,5,4.093281289679,3.67138846943632,0.421892820242682,32,22,10,42,37,5,55,49,6,6,2,0,0
"5280","CGY","WPG",2018020329,17856,20182019,1,60,6,3,3,4.43396804404983,5.17691126841237,-0.742943224362534,26,40,-14,34,55,-21,42,70,-28,2,6,0,0
"5281","CGY","VGK",2018020338,17858,20182019,0,60,0,2,-2,3.01280495147876,3.44943400505872,-0.436629053579964,29,28,1,39,42,-3,58,54,4,2,4,0,0
"5282","CGY","ARI",2018020358,17860,20182019,0,60,6,1,5,6.58305904812372,4.16701110017503,2.4160479479487,27,29,-2,39,41,-2,53,56,-3,6,4,0,0
"5283","CGY","DAL",2018020380,17863,20182019,1,60.4,3,4,-1,4.3677580809035,2.82354379654862,1.54421428435488,33,28,5,45,33,12,71,39,32,5,2,0,0
"5284","CGY","CHI",2018020411,17867,20182019,0,60,3,2,1,4.90688628953649,3.56093978615689,1.3459465033796,41,24,17,50,32,18,60,51,9,4,5,0,0
"5285","CGY","CBJ",2018020420,17869,20182019,0,60,9,6,3,5.27626497792517,4.7244335338728,0.551831444052368,28,30,-2,35,39,-4,44,49,-5,4,3,0,0
"5286","CGY","MIN",2018020435,17871,20182019,1,60,2,0,2,2.67701792769132,6.69959803870134,-4.02258011101002,20,31,-11,33,43,-10,54,54,0,3,6,0,0
"5287","CGY","EDM",2018020459,17874,20182019,0,60,0,1,-1,2.52574728481915,2.88236825828062,-0.356620973461474,24,30,-6,32,39,-7,52,53,-1,2,5,0,0
"5288","CGY","PHI",2018020477,17877,20182019,1,60.5833333333333,6,5,1,4.76451419730438,2.47442451882398,2.2900896784804,41,19,22,53,25,28,71,37,34,7,4,0,0
"5289","CGY","MIN",2018020495,17880,20182019,0,60,2,1,1,4.37155213672668,5.184339244086,-0.812787107359327,26,35,-9,37,44,-7,51,55,-4,3,4,0,0
"5290","CGY","DAL",2018020523,17883,20182019,0,60,0,2,-2,4.32670805958332,2.95636668117117,1.37034137841215,24,28,-4,36,39,-3,49,50,-1,4,2,0,0
"5291","CGY","T.B",2018020537,17885,20182019,1,65,4,4,0,4.65359597210136,4.43342781115472,0.220168160946638,37,36,1,49,47,2,60,61,-1,1,4,0,0
"5292","CGY","WPG",2018020574,17892,20182019,0,60,4,1,3,3.5124117032974,3.732356606118,-0.219944902820599,29,36,-7,38,52,-14,52,67,-15,5,3,0,0
"5293","CGY","BOS",2018020622,17899,20182019,0,60,4,6,-2,4.22678442184497,3.42218523605617,0.804599185788799,37,27,10,55,32,23,71,45,26,4,3,0,0
"5294","CGY","PHI",2018020636,17901,20182019,0,61.9833333333333,3,2,1,6.72651412579717,3.77232357022149,2.95419055557568,32,34,-2,46,51,-5,63,66,-3,3,5,0,0
"5295","CGY","CHI",2018020655,17903,20182019,0,60,4,3,1,6.98455790694425,4.7768229041867,2.20773500275754,43,35,8,54,45,9,68,61,7,4,3,0,0
"5296","CGY","COL",2018020669,17905,20182019,1,60,5,3,2,2.19079111225437,4.28569562194753,-2.09490450969315,16,35,-19,31,57,-26,42,79,-37,2,4,0,0
"5297","CGY","ARI",2018020704,17909,20182019,1,60,7,1,6,4.1641432621438,4.36007097535912,-0.195927713215326,26,23,3,35,40,-5,42,52,-10,1,3,0,0
"5298","CGY","EDM",2018020749,17915,20182019,0,60,5,2,3,6.26703619401621,4.71070524476277,1.55633094925344,34,24,10,41,37,4,55,52,3,10,8,0,0
