Year,Player,Team,Position,GP,TOI,TOI_GP,CF_60,CA_60,CFPer,FF_60,FA_60,FFPer,SF_60,SA_60,SFPer,GF_60,GA_60,GFPer,SCF_60,SCA_60,SCFPer,HDCF_60,HDCA_60,HDCFPer,HDGF_60,HDGA_60,HDGFPer,MDCF_60,MDCA_60,MDCFPer,MDGF_60,MDGA_60,MDGFPer,LDCF_60,LDCA_60,LDCFPer,LDGF_60,LDGA_60,LDGFPer,On-Ice SHPer,On-Ice SVPer,PDO,Off. Zone Faceoffs_60,Neu. Zone Faceoffs_60,Def. Zone Faceoffs_60,OnTFStarts_60,OffZoneStartPer,OffZoneFaceoffs_60,NeuZoneFaceoffs_60,DefZoneFaceoffs_60,Off. Zone Faceoff Per
2015,Brandon McMillan,"ARI, VAN",L,58,607.15,10.46810345,43.78,64.33,40.49,31.03,46.64,39.95,20.56,34.39,37.41,0.79,3.85,17.02,19.07,28.56,40.04,8,11.56,40.91,0.3,2.57,10.34,14.76,22.66,39.44,0.4,0.79,33.33,28.55,45.11,38.76,0.29,1,22.22,3.85,88.79,0.926,7.51,14.23,16.7,50.5,31.02,12.75,21.15,28.76,30.71
2015,Cody McLeod,COL,L,82,917.0666667,11.18373984,38.99,64.25,37.77,30.82,47.04,39.58,23.49,33.04,41.55,1.83,2.22,45.16,15.51,28.66,35.11,7.33,12.76,36.48,1.05,1.11,48.48,10.9,21.2,33.97,0.44,0.87,33.33,26.56,44.13,37.57,0.47,0.47,50,7.8,93.27,1.011,11.84,14.46,12.76,44.75,48.14,15.96,18.71,21.26,42.88
2015,Mark Stuart,WPG,D,70,1345.033333,19.2147619,50.14,64.24,43.84,35.78,46.79,43.33,25.65,33.63,43.27,2.05,2.94,41.07,23.64,31.85,42.6,9.5,12.18,43.83,1.07,1.7,38.71,18.85,26.23,41.82,0.95,1.13,45.71,30.8,39.63,43.73,0.26,0.52,33.33,8,91.25,0.992,6.29,11.82,13.69,43.54,31.47,14.59,20.34,26.81,35.24
2015,Boyd Gordon,EDM,C,68,906.1333333,13.3254902,41.78,64.23,39.41,31.19,44.56,41.17,22.05,29.6,42.69,1.52,2.98,33.82,16.09,27.48,36.93,7.55,11.52,39.58,0.93,1.59,36.84,11.39,21.28,34.86,0.53,0.88,37.5,29.27,44,39.95,0.19,1.05,15.38,6.91,89.93,0.968,11.26,13.38,33.31,42.71,25.26,15.69,18.41,50.92,23.56
2015,Eric Boulton,NYI,L,10,71.96666667,7.196666667,49.19,64.2,43.38,40.85,50.86,44.55,25.85,32.52,44.29,1.67,2.5,40,20.84,32.52,39.06,10,14.17,41.38,1.67,2.5,40,14.45,24.46,37.14,0,0,-,34.92,39.74,46.77,0,0,-,6.45,92.31,0.988,12.51,12.51,1.67,60.86,88.24,16.67,20.01,4.17,80
2015,Scott Hannan,S.J,D,58,946.1166667,16.31235632,49.66,64.18,43.62,36.72,47.18,43.76,26.32,34.25,43.46,2.03,2.79,42.11,21.69,27.21,44.36,9.77,10.27,48.73,1.14,1.9,37.5,15.9,22.58,41.32,0.76,0.93,45,33.43,45.8,42.2,0.46,0.18,71.43,7.71,91.85,0.996,8.69,10.97,11.03,53.59,44.05,18.14,17.38,20.86,46.5
2015,Keith Aulie,EDM,D,31,443.4166667,14.30376344,47.36,64.14,42.48,34.64,46.82,42.52,24.49,30.85,44.25,2.44,3.65,40,23.14,33.56,40.81,9.34,14.48,39.2,1.49,2.17,40.74,18.4,25.44,41.98,1.08,1.08,50,28.54,38.89,42.32,0.2,0.78,20,9.94,88.16,0.981,6.36,11.23,10.96,53.58,36.72,15.83,18.81,21.24,42.7
2015,Mark Borowiecki,OTT,D,63,1002.616667,15.91455026,44.52,64.09,40.99,32.32,48.77,39.85,22.98,35.91,39.02,2.45,2.33,51.25,20.11,27.71,42.05,7.96,11.49,40.92,1.5,1.02,59.52,16.2,21.62,42.83,0.8,0.72,52.63,29.04,45.12,39.16,0.17,1.12,13.33,10.68,93.5,1.042,5.74,10.77,13.88,47.99,29.27,13.82,19.63,25.79,34.89
2015,Mark Letestu,CBJ,C,54,720.2666667,13.3382716,36.99,64.06,36.6,28.49,50.23,36.19,22.24,38.57,36.58,1.67,3.75,30.77,17.58,29.91,37.02,7,12.66,35.59,1.08,2.08,34.21,14.11,22.99,38.02,0.56,1.55,26.32,23.94,44.04,35.22,0.24,0.72,25,7.49,90.28,0.978,10,11.75,20.33,40.57,32.97,15.58,17.49,32.4,32.47
2015,Dion Phaneuf,TOR,D,70,1660.233333,23.71761905,55.87,64.04,46.59,42.83,49.87,46.2,30.47,35.92,45.89,3.4,3.54,48.96,26.13,31.62,45.24,11.35,12.22,48.16,1.88,1.37,57.78,19.71,25.88,43.23,1.01,1.59,38.89,37.59,40.56,48.1,0.99,1.2,45.24,11.15,90.14,1.013,9.47,14.56,12.58,33,42.95,22.08,21.68,27.07,44.93
2015,Brooks Laich,WSH,C,66,971.7333333,14.72323232,50.2,64.03,43.95,35.63,45.88,43.71,25.44,31.92,44.35,1.98,2.96,40,23.83,29.88,44.37,9.45,11.05,46.08,1.11,1.54,41.86,19.18,25.11,43.31,0.41,0.99,29.41,31.3,43.43,41.89,0.62,0.98,38.89,7.77,90.72,0.985,9.08,14.26,15.37,43.53,37.12,15.13,21.06,24.95,37.75
2015,Brad Richardson,VAN,"C, R",45,651.2166667,14.47148148,48,64.03,42.85,36.49,46.8,43.81,27.09,33.63,44.61,2.49,3.22,43.55,23.49,32.89,41.67,10.5,12.71,45.24,1.47,1.66,47.06,17.32,26.9,39.17,0.49,1.23,28.57,29.41,39.26,42.83,0.67,0.8,45.45,9.18,90.41,0.996,10.96,12.07,16.58,45.24,39.8,16.68,17.41,27.82,37.47
2015,Nicklas Grossmann,PHI,D,68,1200.616667,17.65612745,44.73,63.97,41.15,31.78,47.03,40.33,23.19,33.23,41.1,1.95,2.85,40.63,19.04,26.64,41.68,7.6,11.94,38.87,1.2,1.6,42.86,15.26,19.59,43.79,0.67,1,40,29.96,45.48,39.71,0.29,0.72,28.57,8.41,91.43,0.998,8.8,13.34,12.74,49.12,40.84,17.84,19.64,22.24,44.51
2015,Kris Russell,CGY,D,79,1891.983333,23.94915612,53.34,63.93,45.48,37.96,43.7,46.49,27.72,30.51,47.6,3.49,2.41,59.14,24.36,28.73,45.88,9.36,11.07,45.81,1.81,1.49,54.81,20,23.55,45.92,1.48,0.8,64.81,35.36,42.42,45.47,0.69,0.41,62.5,12.59,92.1,1.047,12.78,11.38,8.59,44.3,59.79,23.78,17.95,19.73,54.66
2015,Michael Grabner,NYI,R,34,439.8,12.93529412,57.71,63.85,47.47,42.56,42.7,49.92,30.97,30.29,50.56,2.32,3,43.59,28.51,32.06,47.07,14.05,12.14,53.65,1.09,1.5,42.11,19.28,26.56,42.06,0.91,1.27,41.67,34.09,37.64,47.53,0.39,0.79,33.33,7.49,90.09,0.976,9.41,15.69,17.33,49.66,35.2,15.01,20.05,28.1,34.81
2015,Slava Voynov,L.A,D,6,139.1166667,23.18611111,48.3,63.83,43.08,36.23,52.62,40.78,21.56,38.39,35.97,1.29,0.86,60,21.56,30.19,41.67,9.49,15.53,37.93,1.29,0.86,60,16.1,19.55,45.16,0,0,-,34.89,40.49,46.28,0,0,-,6,97.75,1.038,9.06,15.1,15.1,37.95,37.5,17.68,19.84,26.31,40.2
2015,Ryan Garbutt,DAL,C,67,908.9166667,13.5659204,55.65,63.83,46.57,42.12,45.15,48.26,27.4,32.35,45.86,2.44,3.83,38.95,26.21,29.71,46.87,10.96,11.68,48.4,1.45,2.11,40.74,20.33,24.03,45.83,0.79,1.41,36,35.66,39.76,47.28,0.38,0.95,28.57,8.92,88.16,0.971,8.98,17.23,14.19,50.37,38.75,15.84,25.41,26.74,37.21
2015,Ryan Stanton,VAN,D,54,864.2833333,16.00524691,46.79,63.66,42.36,35.96,45.75,44.01,25.82,32.21,44.5,2.43,2.08,53.85,21.73,31.93,40.49,9.65,13.68,41.37,1.53,1.32,53.66,16.11,24.34,39.82,0.65,0.65,50,30.88,40.91,43.02,0.6,0.3,66.67,9.41,93.53,1.029,9.58,12.01,8.05,52,54.33,18.33,19.65,18.54,49.72
2015,Nate Prosser,MIN,D,63,806.1333333,12.7957672,43.54,63.64,40.63,32.9,42.28,43.76,22.92,29.4,43.81,2.31,2.9,44.29,20.32,29.33,40.93,7.15,10.12,41.38,1.19,1.56,43.24,17.57,25.6,40.69,0.89,0.89,50,28.7,40.42,41.52,0.54,0.86,38.46,10.06,90.13,1.002,5.43,10.49,15.78,55,25.61,10.57,17.04,25.98,28.92
2015,Trevor Smith,TOR,C,54,597.45,11.06388889,43.48,63.57,40.62,32.94,47,41.21,23.4,32.94,41.53,1.31,3.31,28.26,18.48,27.62,40.09,7.53,11.55,39.47,0.9,1.41,39.13,14.6,21.42,40.52,0.4,1.34,23.08,32.93,44.97,42.27,0.15,1.31,10,5.58,89.94,0.955,11.35,13.06,17.07,35.75,39.93,16.67,17.27,26.51,38.6
2015,Andrew Ference,EDM,D,70,1321.383333,18.87690476,46.77,63.34,42.47,34.33,49.08,41.15,23.07,36.05,39.02,1.95,3.22,37.72,19.03,28.92,39.68,8.04,12.35,39.42,0.95,1.45,39.62,14.65,22.1,39.87,0.79,1.09,41.94,32.47,41.58,43.84,0.52,1.25,29.63,8.46,91.06,0.995,5.81,12.03,9.26,53.26,38.55,13.67,18.66,21.34,39.04
2015,Eric Gryba,OTT,D,75,1174.116667,15.65488889,44.66,63.32,41.36,32.04,48.24,39.91,23.25,35.36,39.67,2.4,2.81,46.08,20.03,26.52,43.03,8.59,11.29,43.19,1.33,1.28,50.98,15.26,20.3,42.91,0.89,0.75,54.17,29.01,44.95,39.22,0.22,1.4,13.64,10.33,92.05,1.024,5.77,10.07,14.31,46.3,28.75,12.78,17.83,25.91,33.03
2015,Henrik Samuelsson,ARI,C,3,39.8,13.26666667,69.35,63.32,52.27,54.27,46.73,53.73,40.7,36.18,52.94,0,3.02,0,31.66,21.11,60,15.08,6.03,71.43,0,0,-,22.11,20.1,52.38,0,2.01,0,47.91,52.26,47.83,0,2.18,0,0,91.67,0.917,13.57,9.05,9.05,45.23,60,22.61,19.6,18.09,55.56
2015,Maxim Lapierre,"PIT, STL",C,80,856.7833333,10.70979167,36,63.31,36.25,27.1,46.08,37.03,20.8,33.19,38.52,1.12,3.08,26.67,15.76,29.41,34.88,6.02,11.13,35.1,0.49,1.54,24.14,12.98,24.37,34.75,0.37,1.4,21.05,23.87,41.47,36.53,0.51,0.71,41.67,5.39,90.72,0.961,7.98,11.83,17.44,52.31,31.4,12.68,15.97,27.73,31.37
2015,Justin Falk,"CBJ, MIN",D,18,194.4,10.8,47.84,63.27,43.06,36.11,45.68,44.15,28.7,33.02,46.5,2.16,4.94,30.43,24.69,27.16,47.62,9.26,13.89,40,1.54,3.7,29.41,20.58,17.7,53.76,0,0.82,0,28.98,41.91,40.88,0.89,0.45,66.67,7.53,85.05,0.926,9.57,12.04,8.02,61.73,54.39,21.6,18.21,19.75,52.24
2015,David Jones,CGY,R,67,960.7333333,14.33930348,55.02,63.26,46.52,39.78,42.97,48.08,28.1,29.04,49.18,2.56,2.44,51.25,25.23,25.73,49.51,10.74,8.93,54.6,1.31,0.94,58.33,19.32,22.4,46.31,1,1.08,48,36.81,44.83,45.08,0.54,0.99,35.29,9.11,91.61,1.007,11.18,16.67,13.18,48.65,45.9,17.92,22.17,26.79,40.08
2015,Eric Tangradi,MTL,L,7,54.08333333,7.726190476,45.49,63.24,41.84,31.06,37.72,45.16,18.86,29.95,38.64,0,3.33,0,15.53,25.52,37.84,7.77,5.55,58.33,0,0,-,10.35,26.63,28,0,2.96,0,38.46,41.66,48,0,1.6,0,0,88.89,0.889,14.42,16.64,14.42,42.16,50,18.86,21.08,28.84,39.53
2015,Dale Weise,MTL,R,79,962.35,12.18164557,48.82,63.22,43.57,35.48,44.89,44.14,25.31,32.17,44.03,2.74,1.62,62.86,19.83,28.06,41.41,8.67,10.47,45.28,1.43,0.87,62.16,14.88,23.44,38.83,1,0.83,54.55,35.3,42.69,45.27,0.72,0.18,80,10.84,94.96,1.058,12.28,14.96,11.04,47.63,52.67,17.77,20.57,21.88,44.81
2015,Mark Pysyk,BUF,D,7,127.25,18.17857143,37.72,63.18,37.38,31.12,44.32,41.25,25.46,30.65,45.38,3.77,3.3,53.33,17.92,27.82,39.18,8.96,12.73,41.3,2.36,1.41,62.5,11.94,20.12,37.25,0.63,1.26,33.33,24.52,43.59,36,1.36,1.36,50,14.81,89.23,1.04,5.66,16.5,9.43,47.15,37.5,12.26,24.05,23.1,34.67
2015,Nick Holden,COL,D,78,1544.833333,19.80555556,47.23,63.15,42.79,36.31,48.2,42.97,26.6,34.99,43.19,2.02,2.41,45.61,20.78,27.89,42.7,9.01,11.69,43.53,1.24,1.2,50.79,15.69,21.59,42.08,0.36,0.78,31.82,31.42,42.47,42.52,0.62,0.73,45.83,7.59,93.12,1.007,8.54,12.74,11.5,42.84,42.64,18.37,18.22,22.45,45
2015,Tom Gilbert,MTL,D,72,1392.433333,19.33935185,48.09,63.04,43.27,35.03,43,44.89,25.98,31.33,45.34,2.15,2.33,48.08,21.37,29.09,42.36,8.62,11.29,43.29,1.16,1.34,46.55,17.01,23.73,41.75,0.8,0.69,53.85,32.86,40.71,44.67,0.5,0.68,42.11,8.29,92.57,1.009,7.11,13.19,11.51,44.17,38.19,15.17,20.17,23.1,39.64
2015,Dennis Wideman,CGY,D,80,1971.4,24.6425,56.52,62.94,47.31,40.14,42.79,48.4,29.16,29.77,49.48,3.41,2.43,58.33,26.45,27.88,48.68,10.38,10.9,48.78,1.7,1.43,54.37,21.43,22.64,48.62,1.46,0.69,67.92,36.71,42.2,46.52,0.75,0.57,56.67,11.69,91.82,1.035,12.2,11.11,8.52,41.54,58.88,23.68,17.38,19.66,54.63
2015,Julien Brouillette,WPG,D,1,9.55,9.55,12.57,62.83,16.67,6.28,37.7,14.29,6.28,31.41,16.67,0,0,-,6.28,18.85,25,0,12.57,0,0,0,-,8.38,8.38,50,0,0,-,9.08,36.3,20,0,0,-,0,100,1,0,18.85,18.85,31.41,0,0,25.13,31.41,0
2015,Mikhail Grigorenko,BUF,C,25,379.2333333,15.16933333,48.89,62.81,43.77,36.86,45.09,44.98,28.79,31.8,47.52,1.74,3.01,36.67,23.42,26.74,46.69,10.28,10.28,50,1.27,1.9,40,17.51,21.94,44.39,0.42,1.05,28.57,30.62,43.88,41.1,0.23,0.46,33.33,6.04,90.55,0.966,9.65,12.02,9.97,44.46,49.19,18.19,18.35,22.62,44.57
2015,Alexei Emelin,MTL,D,68,1347.566667,19.81715686,43.55,62.78,40.95,30.37,44.52,40.55,20.97,32.19,39.45,1.96,2.49,44,18.92,28.18,40.17,7.84,12.07,39.37,1.02,1.65,38.33,14.78,21.49,40.75,0.65,0.59,52.38,30.23,43.09,41.23,0.64,0.58,52.63,9.34,92.25,1.016,7.61,13.71,12.78,41.36,37.34,15.63,22.04,25.69,37.82
2015,Peter Holland,TOR,C,62,900.3166667,14.52123656,45.18,62.78,41.85,34.25,49.45,40.92,24.72,33.39,42.55,2.53,3.2,44.19,20.13,29.06,40.92,7.33,12.86,36.3,0.93,1.8,34.15,17.06,21.59,44.14,1.51,0.71,68,31,43.32,41.71,0.67,1.25,35,10.24,90.42,1.007,9.66,14.93,12.66,37.92,43.28,14.39,20.19,22.06,39.49
2015,John Carlson,WSH,D,82,1891.966667,23.07276423,58.23,62.76,48.13,42.69,45.38,48.47,29.37,31.59,48.18,3.04,3.04,50,27.02,29.4,47.89,10.31,11.67,46.9,1.14,1.78,39.13,22.28,23.64,48.53,1.65,0.89,65,38.25,41.87,47.74,0.73,0.82,47.06,10.37,90.36,1.007,8.97,12.97,11.67,37.01,43.47,20.77,21.44,23.82,46.59
2015,Tyler Myers,"BUF, WPG",D,71,1749.383333,24.63920188,43.22,62.7,40.8,33.2,44.72,42.61,24.66,31.14,44.19,2.5,2.68,48.34,21.13,29.02,42.13,9.53,11.49,45.35,1.44,1.37,51.22,15.46,23.37,39.81,0.96,0.82,53.85,27.1,40.72,39.96,0.45,0.89,33.33,10.15,91.41,1.016,10.15,13.65,13.82,35.09,42.35,19.24,20,26.55,42.02
2015,Craig Adams,PIT,R,70,682.1833333,9.74547619,34.48,62.62,35.51,25.68,46.53,35.57,19.44,32.37,37.52,1.06,2.46,30,14.42,29.9,32.54,5.63,12.4,31.22,0.7,0.97,42.11,11.73,23.34,33.44,0.35,1.41,20,24.01,41.54,36.63,0.13,0.64,16.67,5.43,92.39,0.978,5.89,11.7,13.1,53.39,31.02,9.24,16.8,20.32,31.25
2015,Ben Smith,"CHI, S.J",R,80,1044.166667,13.05208333,45.97,62.58,42.35,32.87,43.96,42.78,24.02,31.49,43.27,1.32,1.72,43.4,20.57,25.63,44.53,7.93,11.66,40.47,0.75,0.86,46.43,16.86,18.62,47.52,0.38,0.69,35.71,29.05,44.9,39.28,0.33,0.5,40,5.5,94.53,1,7.64,11.66,22.98,49.42,24.95,12.24,15.97,34.71,26.07
2015,Jyrki Jokipakka,DAL,D,51,842.05,16.51078431,56.79,62.49,47.61,42.25,46.6,47.55,28.57,32.35,46.9,2.57,3.06,45.57,28.07,28.07,50,11.04,11.04,50,1.5,1.92,43.75,22.71,22.71,50,0.95,0.76,55.56,33.55,42.1,44.35,0.41,0.82,33.33,8.98,90.53,0.995,8.76,13.18,9.55,49.31,47.86,21.23,23.3,18.81,53.02
2015,Mark Fayne,EDM,D,74,1327.283333,17.93626126,43.35,62.47,40.97,30.74,44.98,40.6,22.33,30.88,41.97,1.45,3.8,27.59,16.59,28.66,36.66,6.28,11.35,35.64,0.77,1.94,28.33,13.74,23.08,37.32,0.78,1.08,41.94,30.3,41.59,42.14,0.13,1.44,8.33,6.48,87.7,0.942,7.01,15.73,18.26,47.83,27.73,16.68,23.05,31.33,34.75
2015,Michael Stone,ARI,D,81,1690.3,20.86790123,56.26,62.47,47.38,42.1,46.36,47.59,29.43,33.93,46.44,1.7,2.84,37.5,23.36,30.03,43.75,9.3,13.03,41.65,0.92,1.46,38.81,18.74,22.67,45.26,0.71,1.33,34.88,39.33,40.51,49.26,0.36,0.36,50,5.79,91.63,0.974,9.69,13.35,10.47,44.09,48.06,21.12,21.05,20.84,50.34
2015,Sam Reinhart,BUF,C,9,93.26666667,10.36296296,36.03,62.4,36.6,27.02,48.89,35.59,17.37,35.38,32.93,0.64,1.29,33.33,12.87,29.59,30.3,6.43,11.58,35.71,0.64,0,100,8.58,24.02,26.32,0,1.72,0,28.81,40.89,41.33,0,0,-,3.7,96.36,1.001,9.65,14.8,8.36,38.6,53.57,12.87,23.8,19.94,39.22
2015,Troy Bodie,TOR,R,5,23.08333333,4.616666667,62.38,62.38,50,41.59,51.99,44.44,28.59,28.59,50,0,0,-,31.19,20.79,60,7.8,10.4,42.86,0,0,-,31.19,13.86,69.23,0,0,-,33.79,56.32,37.5,0,0,-,0,100,1,15.6,13,13,57.18,54.55,20.79,13,15.6,57.14
2015,Luke Schenn,PHI,D,58,1048.05,18.06982759,51.52,62.34,45.25,36.52,45.74,44.4,26.45,32.69,44.72,2.06,3.21,39.13,20.9,27.25,43.4,8.53,11.85,41.85,1.2,2,37.5,16.49,20.53,44.54,0.69,0.84,45,35.31,44.16,44.43,0.41,0.83,33.33,7.79,90.19,0.98,8.3,11.39,12.71,51.52,39.51,17.63,17.29,21.3,45.29
2015,Chris VandeVelde,PHI,C,72,844.5333333,11.72962963,43.48,62.31,41.1,31.9,44.26,41.88,23.52,30.9,43.21,1.71,2.84,37.5,16.48,25.08,39.66,7.6,10.66,41.63,0.85,1.35,38.71,11.84,19.23,38.11,0.85,0.95,47.37,30.79,45.26,40.49,0.21,1.13,15.38,7.25,90.8,0.981,9.16,13.5,12.86,47.74,41.61,15.42,18.83,20.6,42.8
2015,Tanner Glass,NYR,L,66,676.0333333,10.24292929,41.98,62.3,40.26,31.33,47.48,39.75,23.87,33.46,41.64,1.42,2.84,33.33,17.75,28.22,38.61,8.17,13.58,37.55,0.98,1.86,34.38,12.78,19.53,39.56,0.36,0.47,42.86,28.2,44.23,38.94,0.26,0.77,25,5.95,91.51,0.975,7.01,14.02,11.89,57.33,37.09,9.85,19.17,19.7,33.33
2015,Bryce Salvador,N.J,D,15,277.5333333,18.50222222,33.94,62.26,35.28,23.35,47.78,32.83,17.73,38.27,31.66,1.3,5.19,20,14.92,28.54,34.33,6.92,12.54,35.56,1.08,3.03,26.32,10.67,21.33,33.33,0,1.73,0,22.48,43.72,33.96,0.31,1.25,20,7.32,86.44,0.938,4.32,14.7,15.13,43.45,22.22,10.38,21.4,28.32,26.82
2015,Keith Ballard,MIN,D,14,168.7666667,12.0547619,46.57,62.22,42.81,33.42,45.15,42.53,23.82,34.13,41.1,2.84,3.91,42.11,21.69,29.86,42.07,6.75,8.18,45.24,1.42,1.42,50,19.91,28.92,40.78,1.42,2.37,37.5,30.81,39.03,44.12,0.51,1.03,33.33,11.94,88.54,1.005,9.6,9.6,8.89,68.26,51.92,16,16.35,20.62,43.69
2015,Nick Schultz,PHI,D,80,1523.75,19.046875,45.4,62.21,42.19,33.71,43.94,43.41,24.02,31.54,43.23,1.73,2.68,39.29,19.37,25.71,42.97,7.13,10.95,39.43,0.75,1.61,31.67,16.33,19.69,45.34,0.74,0.79,48.28,30.26,44.93,40.24,0.46,0.68,40,7.21,91.51,0.987,7.99,15.44,16.11,46.23,33.17,16.42,22.33,28,36.97
