"Year","Player","Team","Position","GP","TOI","Goals","Total Assists","First Assists","Second Assists","Total Points","IPP","Shots","SH%","iCF","iFF","iSCF","iHDCF","Rush Attempts","Rebounds Created","PIM","Total Penalties","Minor","Major","Misconduct","Penalties Drawn","Giveaways","Takeaways","Hits","Hits Taken","Shots Blocked","Faceoffs Won","Faceoffs Lost","Faceoffs %"
"2017","Travis Hamonic","NYI","D","49","864.13333333333","3","10","6","4","13","41.94","65","4.62","142","98","27","7","3","8","22","7","6","0","1","7","31","12","56","59","87","0","0","-"
"2017","Marco Scandella","MIN","D","71","1163.2166666667","4","9","4","5","13","25.00","84","4.76","186","118","37","7","2","11","18","9","9","0","0","8","35","21","46","83","74","0","0","-"
"2017","Dale Weise","PHI","R","64","761.68333333333","7","6","3","3","13","43.33","87","8.05","134","112","79","30","2","7","25","6","4","1","1","6","14","13","130","68","24","3","0","100.00"
"2017","Jordan Schroeder","MIN","C","37","361.18333333333","6","7","4","3","13","86.67","37","16.22","55","49","28","8","3","2","0","0","0","0","0","4","5","11","29","23","15","19","21","47.50"
"2017","Joonas Donskoi","S.J","R","61","757.11666666667","5","8","5","3","13","56.52","78","6.41","143","113","106","54","4","14","6","3","3","0","0","14","29","31","26","119","27","6","8","42.86"
"2017","Joel Armia","WPG","R","57","707.65","6","7","5","2","13","61.90","97","6.19","166","125","101","46","9","11","16","8","8","0","0","13","17","29","60","43","20","1","0","100.00"
"2017","Luke Glendening","DET","C","74","780.88333333333","3","10","8","2","13","72.22","70","4.29","113","98","76","37","2","3","20","10","10","0","0","9","9","15","137","130","47","231","182","55.93"
"2017","Anthony Duclair","ARI","L","58","697.88333333333","5","8","6","2","13","50.00","64","7.81","124","90","73","33","7","11","14","7","7","0","0","8","17","29","22","61","17","4","4","50.00"
"2017","Oliver Bjorkstrand","CBJ","R","26","321.15","6","7","4","3","13","76.47","49","12.24","76","57","49","24","4","12","6","2","2","0","0","6","8","8","14","29","8","1","0","100.00"
"2017","Miles Wood","N.J","L","60","684.96666666667","6","7","3","4","13","81.25","91","6.59","148","128","94","45","4","5","72","22","16","4","2","20","14","15","62","106","26","1","1","50.00"
"2017","Frank Vatrano","BOS","C","44","514.16666666667","6","7","1","6","13","76.47","93","6.45","159","130","79","19","5","6","12","6","6","0","0","8","4","9","49","37","15","2","5","28.57"
"2017","Brian Campbell","CHI","D","80","1334.4666666667","3","9","5","4","12","20.00","59","5.08","136","91","41","5","3","7","24","12","12","0","0","11","54","11","41","149","82","0","0","-"
"2017","Kevin Klein","NYR","D","60","979","3","9","5","4","12","25.00","54","5.56","115","76","36","7","0","4","19","7","6","1","0","5","33","12","130","72","102","0","0","-"
"2017","Marc Methot","OTT","D","68","1199.6","0","12","5","7","12","23.08","66","0.00","110","77","41","9","2","3","18","9","9","0","0","8","36","8","155","63","62","0","0","-"
"2017","Carl Soderberg","COL","C","80","941.7","5","7","4","3","12","50.00","112","4.46","185","150","85","36","3","10","18","9","9","0","0","16","17","29","31","74","42","337","299","52.99"
"2017","Troy Brouwer","CGY","R","74","905.7","7","5","2","3","12","40.00","64","10.94","118","95","65","32","5","3","25","11","10","1","0","8","27","16","156","40","31","9","16","36.00"
"2017","Kris Russell","EDM","D","68","1264.3833333333","1","11","2","9","12","29.27","66","1.52","156","99","39","5","3","7","14","7","7","0","0","11","48","34","63","104","178","0","0","-"
"2017","Darren Helm","DET","C","50","643.1","6","6","2","4","12","48.00","81","7.41","141","107","71","28","8","4","20","8","8","0","0","16","19","12","67","54","14","177","169","51.16"
"2017","David Desharnais","EDM, MTL","C","49","560.78333333333","6","6","3","3","12","54.55","46","13.04","69","54","42","23","3","5","12","6","6","0","0","4","11","20","5","31","15","159","145","52.30"
"2017","Viktor Stalberg","CAR, OTT","L","75","784.25","8","4","4","0","12","63.16","90","8.89","162","126","79","39","5","12","28","14","14","0","0","11","22","27","139","108","21","0","0","-"
"2017","Micheal Haley","S.J","C","58","529.75","2","10","7","3","12","54.55","38","5.26","86","64","49","23","2","8","65","18","10","7","1","18","19","18","128","48","23","66","83","44.30"
"2017","Patrick Wiercioch","COL","D","57","817.13333333333","4","8","3","5","12","63.16","58","6.90","125","79","26","5","2","4","23","10","9","1","0","5","15","5","46","51","53","0","0","-"
"2017","Tommy Wingels","OTT, S.J","C","73","711.03333333333","7","5","4","1","12","66.67","80","8.75","115","100","67","40","5","15","20","10","10","0","0","14","15","12","125","112","40","104","141","42.45"
