Year,Player,Team,Position,GP,TOI,TOI_GP,CF_60,CA_60,CFPer,FF_60,FA_60,FFPer,SF_60,SA_60,SFPer,GF_60,GA_60,GFPer,SCF_60,SCA_60,SCFPer,HDCF_60,HDCA_60,HDCFPer,HDGF_60,HDGA_60,HDGFPer,MDCF_60,MDCA_60,MDCFPer,MDGF_60,MDGA_60,MDGFPer,LDCF_60,LDCA_60,LDCFPer,LDGF_60,LDGA_60,LDGFPer,On-Ice SHPer,On-Ice SVPer,PDO,Off. Zone Faceoffs_60,Neu. Zone Faceoffs_60,Def. Zone Faceoffs_60,OnTFStarts_60,OffZoneStartPer,OffZoneFaceoffs_60,NeuZoneFaceoffs_60,DefZoneFaceoffs_60,Off. Zone Faceoff Per
2019,Ben Gleason,DAL,D,4,53.55,13.3875,47.06,57.14,45.16,28.01,42.58,39.68,21.29,30.25,41.3,2.24,2.24,50,20.17,22.41,47.37,7.84,12.32,38.89,1.12,1.12,50,16.43,13.45,55,1.49,0,100,25.89,42.08,38.1,0,1.62,0,10.53,92.59,1.031,10.08,16.81,4.48,49.3,69.23,19.05,17.93,12.32,60.71
2019,William Borgen,BUF,D,4,62.88333333,15.72083333,65.84,55.34,54.33,48.66,47.71,50.5,37.21,38.17,49.37,0,4.77,0,30.53,24.81,55.17,8.59,8.59,50,0,0.95,0,29.26,21.63,57.5,0,3.82,0,41.35,39.97,50.85,0,1.38,0,0,87.5,0.875,12.4,20.99,9.54,37.21,56.52,25.76,26.72,20.04,56.25
2019,Ryan Lomberg,CGY,L,4,26.05,6.5125,18.43,55.28,25,16.12,32.25,33.33,13.82,25.34,35.29,0,0,-,11.52,18.43,38.46,2.3,6.91,25,0,0,-,12.28,15.36,44.44,0,0,-,9.98,39.92,20,0,0,-,0,100,1,11.52,16.12,6.91,55.28,62.5,11.52,23.03,16.12,41.67
2019,Dominic Turgeon,DET,C,4,42.53333333,10.63333333,40.91,53.61,43.28,32.45,39.5,45.1,25.39,31.03,45,0,4.23,0,14.11,28.21,33.33,5.64,11.29,33.33,0,4.23,0,11.29,22.57,33.33,0,0,-,32.6,26.49,55.17,0,0,-,0,86.36,0.864,12.7,9.87,12.7,49.37,50,18.34,15.52,16.93,52
2019,Kevin Stenlund,CBJ,C,4,43.76666667,10.94166667,49.35,49.35,50,38.39,34.27,52.83,30.16,20.56,59.46,0,0,-,17.82,19.19,48.15,6.85,5.48,55.56,0,0,-,14.62,18.28,44.44,0,0,-,33.66,39.6,45.95,0,0,-,0,100,1,15.08,15.08,6.85,42.5,68.75,20.56,17.82,20.56,50
2019,Anthony Peluso,CGY,R,4,16.45,4.1125,47.42,47.42,50,29.18,32.83,47.06,18.24,21.88,45.45,0,3.65,0,14.59,10.94,57.14,7.29,3.65,66.67,0,3.65,0,9.73,9.73,50,0,0,-,26.34,47.42,35.71,0,0,-,0,83.33,0.833,3.65,18.24,10.94,65.65,25,3.65,21.88,14.59,20
2019,Zack MacEwen,VAN,C,4,25.85,6.4625,46.42,46.42,50,34.82,39.46,46.88,20.89,32.5,39.13,2.32,11.61,16.67,27.85,16.25,63.16,11.61,6.96,62.5,2.32,2.32,50,21.66,12.38,63.64,0,3.09,0,23.47,36.88,38.89,0,10.06,0,11.11,64.29,0.754,6.96,18.57,20.89,51.06,25,11.61,20.89,25.53,31.25
2019,Dante Fabbro,NSH,D,4,48.65,12.1625,51.8,45.63,53.16,38.23,32.07,54.39,29.6,24.67,54.55,1.23,2.47,33.33,24.67,23.43,51.28,8.63,8.63,50,0,1.23,0,21.38,19.73,52,0,1.64,0,33.85,23.16,59.38,1.78,0,100,4.17,90,0.942,6.17,18.5,9.87,44.4,38.46,17.27,23.43,17.27,50
2019,Eeli Tolvanen,NSH,R,4,47.28333333,11.82083333,63.45,39.34,61.73,48.22,27.92,63.33,26.65,17.77,60,2.54,0,100,26.65,16.5,61.76,10.15,8.88,53.33,2.54,0,100,22,10.15,68.42,0,0,-,38.49,29.33,56.76,0,0,-,9.52,100,1.095,15.23,20.3,2.54,40.61,85.71,26.65,25.38,10.15,72.41
2019,Erik Burgdoerfer,OTT,D,4,39.75,9.9375,34.72,39.25,46.94,22.64,34.72,39.47,19.62,31.7,38.24,0,1.51,0,15.09,13.58,52.63,6.04,4.53,57.14,0,0,-,12.08,12.08,50,0,2.01,0,21.8,30.52,41.67,0,0,-,0,95.24,0.952,4.53,12.08,7.55,51.32,37.5,9.06,21.13,16.6,35.29
2019,Cody Goloubef,OTT,D,5,52.08333333,10.41666667,48.38,73.73,39.62,38.02,55.3,40.74,32.26,40.32,44.44,1.15,1.15,50,21.89,34.56,38.78,11.52,14.98,43.48,0,0,-,13.82,26.11,34.62,1.54,0,100,28.29,51.58,35.42,0,1.66,0,3.57,97.14,1.007,10.37,9.22,12.67,51.84,45,13.82,13.82,18.43,42.86
2019,Nikita Soshnikov,STL,R,5,35.7,7.14,45.38,70.59,39.13,33.61,55.46,37.74,23.53,35.29,40,1.68,3.36,33.33,18.49,28.57,39.29,6.72,13.45,33.33,1.68,1.68,50,15.69,20.17,43.75,0,0,-,29.13,50.98,36.36,0,2.43,0,7.14,90.48,0.976,11.76,18.49,10.08,53.78,53.85,18.49,23.53,16.81,52.38
2019,John Gilmour,NYR,D,5,78.96666667,15.79333333,46.35,69.9,39.87,38.75,47.87,44.74,28.87,37.23,43.68,0.76,3.04,20,25.07,37.99,39.76,11.4,16.72,40.54,0.76,2.28,25,18.24,28.37,39.13,0,0,-,27.44,37.32,42.37,0,1.1,0,2.63,91.84,0.945,9.88,9.88,5.32,51.67,65,24.31,17.48,12.16,66.67
2019,Dillon Heatherington,DAL,D,5,50.68333333,10.13666667,58.01,68.66,45.79,48.54,55.64,46.59,36.7,36.7,50,5.92,1.18,83.33,24.86,26.04,48.84,11.84,7.1,62.5,2.37,1.18,66.67,17.36,25.25,40.74,3.16,0,100,34.2,53.01,39.22,1.71,0,100,16.13,96.77,1.129,4.74,4.74,4.74,68.66,50,11.84,8.29,15.39,43.48
2019,Kristian Vesalainen,WPG,L,5,32.86666667,6.573333333,60.24,63.89,48.53,36.51,49.29,42.55,27.38,31.03,46.88,1.83,1.83,50,34.69,31.03,52.78,14.6,9.13,61.54,1.83,1.83,50,26.77,29.21,47.83,0,0,-,26.37,42.19,38.46,0,0,-,6.67,94.12,1.008,12.78,12.78,7.3,54.77,63.64,20.08,20.08,14.6,57.89
2019,Andrej Sustr,ANA,D,5,58.6,11.72,44.03,62.46,41.35,32.76,47.1,41.03,25.6,33.79,43.1,1.02,1.02,50,17.41,32.76,34.69,4.1,14.33,22.22,0,1.02,0,17.75,24.57,41.94,1.37,0,100,36.97,32.54,53.19,0,0,-,4,96.97,1.01,5.12,12.29,0,73.72,100,9.22,15.36,5.12,64.29
2019,Jake Chelios,DET,D,5,81.15,16.23,48.8,62.11,44,33.27,47.32,41.28,22.92,34.01,40.26,0.74,0.74,50,17.74,31.79,35.82,8.13,14.05,36.67,0.74,0.74,50,12.82,23.66,35.14,0,0,-,38.45,33.11,53.73,0,0,-,3.23,97.83,1.011,7.39,12.57,8.13,42.14,47.62,19.22,16.27,21.44,47.27
2019,Jaret Anderson-Dolan,L.A,C,5,48.55,9.71,51.91,61.79,45.65,33.37,46.96,41.54,25.95,38.31,40.38,2.47,2.47,50,23.48,23.48,50,8.65,11.12,43.75,1.24,1.24,50,19.77,16.48,54.55,1.65,0,100,32.13,44.63,41.86,0,1.79,0,9.52,93.55,1.031,8.65,16.07,7.42,53.14,53.85,12.36,27.19,13.59,47.62
2019,Ryan Lindgren,NYR,D,5,68.6,13.72,41.98,59.48,41.38,32.36,43.73,42.53,24.49,30.61,44.44,0.87,6.12,12.5,21.87,29.74,42.37,12.24,11.37,51.85,0.87,4.37,16.67,12.83,24.49,34.38,0,2.33,0,22.74,32.85,40.91,0,0,-,3.57,80,0.836,13.99,12.24,2.62,55.1,84.21,26.24,20.99,13.12,66.67
2019,Stephen Gionta,NYI,"C, R",5,38.43333333,7.686666667,43.71,59.32,42.42,32.78,46.83,41.18,21.86,29.66,42.42,0,6.24,0,18.73,29.66,38.71,7.81,18.73,29.41,0,4.68,0,14.57,14.57,50,0,2.08,0,31.57,40.59,43.75,0,0,-,0,78.95,0.789,10.93,20.29,7.81,54.64,58.33,18.73,24.98,17.17,52.17
2019,Filip Chlapik,OTT,C,5,59.26666667,11.85333333,66.82,58.72,53.23,45.56,39.48,53.57,33.41,31.38,51.56,2.02,4.05,33.33,39.48,32.4,54.93,12.15,17.21,41.38,1.01,1.01,50,36.45,20.25,64.29,1.35,2.7,33.33,33.63,29.25,53.49,0,1.46,0,6.06,87.1,0.932,8.1,12.15,8.1,47.58,50,15.19,17.21,15.19,50
2019,Samuel Morin,PHI,D,5,57.28333333,11.45666667,52.37,58.66,47.17,38.75,42.94,47.44,30.38,27.23,52.73,1.05,4.19,20,19.9,28.28,41.3,3.14,11.52,21.43,1.05,3.14,25,22.35,22.35,50,0,1.4,0,36.31,34.8,51.06,0,0,-,3.45,84.62,0.881,4.19,15.71,14.66,48.18,22.22,12.57,19.9,27.23,31.58
2019,Quinn Hughes,VAN,D,5,76.56666667,15.31333333,61.12,54.07,53.06,43.1,41.53,50.93,30.56,32.13,48.75,1.57,1.57,50,28.99,28.21,50.68,10.19,8.62,54.17,0.78,0,100,25.08,26.12,48.98,1.04,2.09,33.33,37.35,29.43,55.93,0,0,-,5.13,95.12,1.003,10.97,12.54,2.35,47.02,82.35,27.43,21.16,5.49,83.33
2019,Logan O'Connor,COL,R,5,31.46666667,6.293333333,55.3,49.58,52.73,41.95,32.42,56.41,28.6,24.79,53.57,0,3.81,0,24.79,19.07,56.52,3.81,11.44,25,0,1.91,0,27.97,10.17,73.33,0,0,-,38.56,33.05,53.85,0,2.75,0,0,84.62,0.846,5.72,19.07,5.72,55.3,50,7.63,20.97,13.35,36.36
2019,Michael Bunting,ARI,L,5,47.68333333,9.536666667,56.62,47.82,54.22,40.27,40.27,50,27.68,27.68,50,1.26,1.26,50,30.2,26.42,53.33,12.58,11.32,52.63,1.26,1.26,50,23.49,20.13,53.85,0,0,-,32.72,27.26,54.55,0,0,-,4.55,95.45,1,12.58,12.58,2.52,60.4,83.33,20.13,17.62,8.81,69.57
2019,Libor Hajek,NYR,D,5,74.28333333,14.85666667,54.92,46.04,54.4,45.23,35.54,56,35.54,25.04,58.67,2.42,1.62,60,26.65,22.62,54.1,12.12,5.65,68.18,1.62,0,100,19.39,22.62,46.15,1.08,1.08,50,35,26.83,56.6,0,1.17,0,6.82,93.55,1.004,7.27,8.08,12.12,45.23,37.5,20.19,14.54,22.62,47.17
2019,Jack Rodewald,OTT,R,6,42.33333333,7.055555556,51.02,75.12,40.45,35.43,46.77,43.1,19.84,26.93,42.42,0,0,-,22.68,32.6,41.03,15.59,14.17,52.38,0,0,-,9.45,24.57,27.78,0,0,-,20.47,51.18,28.57,0,0,-,0,100,1,8.5,8.5,8.5,49.61,50,17.01,14.17,21.26,44.44
2019,Libor Sulak,DET,D,6,98.26666667,16.37777778,47.63,65.94,41.94,33.58,48.24,41.04,23.2,36.64,38.78,1.22,4.27,22.22,22.59,31.75,41.57,10.38,19.54,34.69,0.61,3.05,16.67,16.28,16.28,50,0.81,0,100,32.63,38.81,45.68,0,1.76,0,5.26,88.33,0.936,7.94,17.71,6.72,50.07,54.17,12.82,26.87,21.37,37.5
2019,Sam Carrick,ANA,C,6,59.73333333,9.955555556,42.19,60.27,41.18,29.13,46.21,38.67,21.09,35.16,37.5,1,2.01,33.33,18.08,36.16,33.33,8.04,21.09,27.59,0,2.01,0,13.39,20.09,40,0,0,-,30.47,26.12,53.85,1.45,0,100,4.76,94.29,0.99,16.07,17.08,13.06,46.21,55.17,24.11,21.09,21.09,53.33
2019,Cooper Marody,EDM,C,6,40.91666667,6.819444444,61.59,58.66,51.22,52.79,35.19,60,35.19,23.46,60,0,0,-,26.4,27.86,48.65,17.6,8.8,66.67,0,0,-,11.73,25.42,31.58,0,0,-,44.48,33.89,56.76,0,0,-,0,100,1,20.53,10.26,7.33,45.46,73.68,27.86,20.53,13.2,67.86
2019,Adam Johnson,PIT,C,6,31.83333333,5.305555556,54.66,58.43,48.33,41.47,45.24,47.83,33.93,37.7,47.37,5.65,1.88,75,20.73,24.5,45.83,9.42,11.31,45.45,1.88,0,100,15.08,17.59,46.15,2.51,2.51,50,46.28,40.84,53.13,2.72,0,100,16.67,95,1.117,9.42,15.08,0,79.16,100,11.31,20.73,5.65,66.67
2019,Eric Tangradi,N.J,L,6,71.91666667,11.98611111,46.72,58.4,44.44,35.87,46.72,43.43,28.37,33.37,45.95,0.83,3.34,20,20.02,27.53,42.11,10.85,9.18,54.17,0.83,1.67,33.33,12.24,24.47,33.33,0,1.11,0,32.54,39.77,45,0,1.21,0,2.94,90,0.929,4.17,10.01,6.67,55.06,38.46,11.68,18.35,21.69,35
2019,Colin Blackwell,NSH,C,6,57,9.5,73.68,54.74,57.38,49.47,37.89,56.63,32.63,30.53,51.67,0,1.05,0,30.53,24.21,55.77,10.53,10.53,50,0,1.05,0,26.67,18.25,59.38,0,0,-,57.78,34.97,62.3,0,0,-,0,96.55,0.966,9.47,10.53,8.42,58.95,52.94,25.26,12.63,14.74,63.16
2019,Victor Olofsson,BUF,L,6,93.45,15.575,67.42,45.59,59.66,55.22,35.96,60.56,39.17,25.04,61,2.57,1.28,66.67,31.46,16.69,65.33,14.13,6.42,68.75,2.57,0.64,80,23.11,13.7,62.79,0,0.86,0,50.08,32.46,60.67,0,0,-,6.56,94.87,1.014,14.13,17.34,11.56,27.61,55,24.4,20.55,16.05,60.32
2019,Nicolas Roy,CAR,C,6,40.86666667,6.811111111,48.45,44.05,52.38,35.24,38.17,48,23.49,24.96,48.48,0,0,-,22.02,24.96,46.88,8.81,2.94,75,0,0,-,17.62,29.36,37.5,0,0,-,25.45,25.45,50,0,0,-,0,100,1,11.75,20.55,10.28,55.79,53.33,14.68,24.96,22.02,40
2019,Erik Condra,DAL,R,6,68.2,11.36666667,55.43,40.47,57.8,47.51,29.03,62.07,35.19,21.11,62.5,0.88,2.64,25,26.39,18.48,58.82,11.44,9.68,54.17,0.88,0.88,50,19.94,11.73,62.96,0,1.17,0,33.04,19.06,63.41,0,1.27,0,2.5,87.5,0.9,13.2,14.96,9.68,51.91,57.69,19.35,14.96,17.6,52.38
2019,Daniel Carr,VGK,L,6,58.11666667,9.686111111,62.98,39.23,61.62,41.3,28.91,58.82,30.97,20.65,60,2.06,3.1,40,24.78,16.52,60,10.32,7.23,58.82,0,3.1,0,19.27,12.39,60.87,1.38,0,100,41.76,23.86,63.64,1.49,0,100,6.67,85,0.917,7.23,14.45,3.1,50.59,70,16.52,22.71,9.29,64
2019,Patrick Russell,EDM,R,6,48.58333333,8.097222222,70.39,35.81,66.28,54.34,24.7,68.75,38.28,17.29,68.89,0,0,-,28.4,17.29,62.16,12.35,3.7,76.92,0,0,-,21.41,18.11,54.17,0,0,-,53.52,19.62,73.17,0,0,-,0,100,1,18.52,12.35,2.47,54.34,88.24,25.93,23.46,11.11,70
2019,Kyle Rau,MIN,C,6,41.66666667,6.944444444,60.48,33.12,64.62,47.52,25.92,64.71,33.12,20.16,62.16,1.44,1.44,50,21.6,14.4,60,5.76,7.2,44.44,0,0,-,21.12,9.6,68.75,0,1.92,0,45.76,24.96,64.71,2.08,0,100,4.35,92.86,0.972,7.2,20.16,4.32,54.72,62.5,14.4,24.48,8.64,62.5
2019,Martin Hanzal,DAL,C,7,64.2,9.171428571,51.4,71.03,41.98,40.19,55.14,42.16,29.91,39.25,43.24,1.87,3.74,33.33,22.43,33.64,40,12.15,15.89,43.33,1.87,1.87,50,13.71,23.68,36.67,0,2.49,0,36.45,39.15,48.21,0,0,-,6.25,90.48,0.967,10.28,20.56,15.89,46.73,39.29,13.08,23.36,22.43,36.84
2019,Patrick Eaves,ANA,R,7,84.53333333,12.07619048,46.14,68.14,40.37,35.49,51.1,40.98,24.13,38.33,38.64,1.42,2.84,33.33,22.71,38.33,37.21,7.81,13.49,36.67,0.71,1.42,33.33,19.87,33.12,37.5,0.95,1.89,33.33,24.61,31.78,43.64,0,0,-,5.88,92.59,0.985,14.2,13.49,10.65,48.26,57.14,19.87,19.87,22,47.46
2019,Janne Kuokkanen,CAR,L,7,59.43333333,8.49047619,47.45,66.63,41.59,35.33,49.47,41.67,19.18,29.28,39.58,1.01,3.03,25,23.22,32.31,41.82,10.1,11.1,47.62,0,0,-,17.5,28.27,38.24,1.35,4.04,25,27.71,42.29,39.58,0,0,-,5.26,89.66,0.949,13.12,18.17,4.04,49.47,76.47,19.18,26.25,16.15,54.29
2019,Sheldon Rempal,L.A,R,7,59.18333333,8.454761905,47.65,58.8,44.76,31.43,50.69,38.27,17.23,36.5,32.08,1.01,2.03,33.33,26.36,34.47,43.33,5.07,9.12,35.71,1.01,0,100,28.39,33.79,45.65,0,1.35,0,24.89,32.22,43.59,0,1.46,0,5.88,94.44,1.003,16.22,10.14,7.1,49.68,69.57,25.34,18.25,12.17,67.57
2019,Dylan McIlrath,DET,D,7,92.53333333,13.21904762,49.28,57.06,46.34,35.66,45.39,44,27.23,32.42,45.65,2.59,1.3,66.67,16.86,28.53,37.14,8.43,11.67,41.94,1.3,0.65,66.67,11.24,22.48,33.33,0.86,0.86,50,37.46,35.59,51.28,0.94,0,100,9.52,96,1.055,7.78,12.32,9.73,46.04,44.44,17.51,16.21,20.75,45.76
2019,Paul Carey,"BOS, OTT",C,7,72.95,10.42142857,42.77,51.82,45.22,27.14,37.83,41.77,21.38,27.14,44.07,1.64,1.64,50,16.45,23.85,40.82,6.58,8.22,44.44,0.82,1.64,33.33,13.16,20.84,38.71,0,0,-,30.89,30.89,50,1.19,0,100,7.69,93.94,1.016,8.22,9.87,7.4,46.88,52.63,17.27,14.8,15.63,52.5
2019,Evan Bouchard,EDM,D,7,71.18333333,10.16904762,59.85,51.42,53.79,45.52,37.93,54.55,30.34,26.97,52.94,0.84,3.37,20,22.76,25.29,47.37,10.96,9.27,54.17,0,0,-,15.73,21.35,42.42,1.12,2.25,33.33,49.92,32.87,60.29,0,2.44,0,2.78,87.5,0.903,12.64,6.74,7.59,51.42,62.5,19.39,15.17,12.64,60.53
2019,Martin Necas,CAR,C,7,54.45,7.778571429,49.59,49.59,50,38.57,38.57,50,26.45,29.75,47.06,2.2,2.2,50,16.53,26.45,38.46,4.41,17.63,20,0,2.2,0,16.16,11.75,57.89,2.94,0,100,41.38,23.88,63.41,0,0,-,8.33,92.59,1.009,14.33,12.12,0,63.91,100,22.04,22.04,6.61,76.92
2019,Nathan Bastian,N.J,R,7,73.98333333,10.56904762,51.9,47.85,52.03,38.93,38.93,50,30.01,26.76,52.86,2.43,2.43,50,24.33,21.09,53.57,8.11,7.3,52.63,1.62,0.81,66.67,21.63,18.38,54.05,1.08,2.16,33.33,37.49,37.49,50,0,0,-,8.11,90.91,0.99,5.68,13.79,12.16,51.9,31.82,16.22,20.27,21.09,43.48
2019,Maxim Mamin,FLA,C,7,50.65,7.235714286,71.08,43.83,61.86,54.49,29.62,64.79,40.28,23.69,62.96,0,2.37,0,15.4,17.77,46.43,5.92,5.92,50,0,1.18,0,12.64,15.79,44.44,0,0,-,68.44,32.51,67.8,0,1.71,0,0,90,0.9,7.11,15.4,3.55,62.78,66.67,18.95,16.58,7.11,72.73
2019,Matt Puempel,DET,L,8,77.38333333,9.672916667,43.42,62.03,41.18,31.79,41.87,43.16,20.93,28.69,42.19,0,1.55,0,16.28,34.89,31.82,7.75,13.18,37.04,0,0.78,0,11.37,28.95,28.21,0,1.03,0,35.84,32.48,52.46,0,0,-,0,94.59,0.946,12.41,13.18,7.75,48.85,61.54,15.51,20.93,17.06,47.62
2019,Tanner Fritz,NYI,C,8,83.73333333,10.46666667,43.71,60.19,42.07,31.53,44.43,41.51,22.21,27.95,44.29,0.72,2.87,20,19.35,28.66,40.3,6.45,9.32,40.91,0,1.43,0,17.2,25.8,40,0.96,1.91,33.33,28.98,35.19,45.16,0,0,-,3.23,89.74,0.93,12.9,7.17,10.75,45.86,54.55,17.2,12.18,19.35,47.06
2019,Brendan Guhle,"ANA, BUF",D,8,107.5,13.4375,59.72,58.05,50.71,46.33,45.77,50.3,33.49,34.05,49.59,1.12,1.67,40,31.26,28.47,52.34,12.28,11.72,51.16,0.56,0.56,50,25.3,22.33,53.13,0,0.74,0,32.25,33.05,49.38,0.81,0.81,50,3.33,95.08,0.984,11.72,12.28,3.91,53.02,75,18.98,20.09,8.93,68
2019,Guillaume Brisebois,VAN,D,8,87.78333333,10.97291667,54,57.41,48.47,39.64,40.33,49.57,30.07,25.97,53.66,1.37,4.1,25,25.29,25.97,49.33,7.52,4.78,61.11,0.68,1.37,33.33,23.69,28.25,45.61,0.91,1.82,33.33,35.54,35.54,50,0,1.97,0,4.55,84.21,0.888,8.89,7.52,2.73,71.08,76.47,18.45,15.72,8.89,67.5
2019,Marko Dano,COL,C,8,53.73333333,6.716666667,50.25,53.6,48.39,39.08,43.55,47.3,24.57,25.68,48.89,1.12,2.23,33.33,18.98,16.75,53.13,11.17,10.05,52.63,0,1.12,0,10.42,8.93,53.85,0,1.49,0,37.1,38.71,48.94,1.61,0,100,4.55,91.3,0.958,13.4,13.4,8.93,56.95,60,22.33,16.75,16.75,57.14
2019,Nikita Scherbak,L.A,R,8,79.81666667,9.977083333,66.9,52.62,55.97,53.37,39.09,57.72,45.1,35.33,56.07,1.5,4.51,25,28.57,20.3,58.46,7.52,6.77,52.63,0,3.01,0,28.06,18.04,60.87,1,2,33.33,43.43,35.83,54.79,1.09,0,100,3.33,87.23,0.906,6.77,11.28,3.01,61.64,69.23,14.28,18.04,11.28,55.88
2019,Dylan Gambrell,S.J,C,8,65.46666667,8.183333333,43.99,51.32,46.15,30.24,40.33,42.86,19.25,26.58,42,0.92,0,100,16.5,23.83,40.91,4.58,12.83,26.32,0.92,0,100,15.89,14.66,52,0,0,-,29.12,34.42,45.83,0,0,-,4.76,100,1.048,6.42,12.83,6.42,59.57,50,14.66,19.25,15.58,48.48
2019,Kalle Kossila,ANA,C,8,65.38333333,8.172916667,45.88,48.64,48.54,32.12,36.71,46.67,23.86,27.53,46.43,0.92,1.84,33.33,21.11,25.69,45.1,4.59,9.18,33.33,0.92,1.84,33.33,22.02,22.02,50,0,0,-,26.51,22.53,54.05,0,0,-,3.85,93.33,0.972,17.44,16.52,2.75,53.22,86.36,22.94,17.44,5.51,80.65
2019,Sonny Milano,CBJ,L,8,64.91666667,8.114583333,57.3,36.97,60.78,42.52,28.65,59.74,31.42,21.26,59.65,2.77,2.77,50,28.65,17.56,62,13.86,11.09,55.56,1.85,1.85,50,19.72,8.63,69.57,0,1.23,0,34.71,22.7,60.47,1.34,0,100,8.82,86.96,0.958,15.71,15.71,6.47,46.21,70.83,19.41,23.11,12.94,60
2019,Filip Zadina,DET,R,9,111.5,12.38888889,41.97,78.03,34.98,28.52,64.57,30.64,18.83,47.89,28.23,0.54,3.77,12.5,15.61,35.52,30.53,4.3,17.76,19.51,0,2.15,0,15.07,23.68,38.89,0,0.72,0,27.2,54.41,33.33,0.78,1.55,33.33,2.86,92.13,0.95,13.99,17.22,5.92,41.97,70.27,21.52,23.14,12.91,62.5
2019,Alex Formenton,OTT,L,9,99.23333333,11.02592593,44.14,70.74,38.42,32.65,50.18,39.42,21.77,37.49,36.73,1.81,3.02,37.5,24.79,30.23,45.05,8.46,12.7,40,1.21,1.21,50,21.77,23.38,48.21,0,1.61,0,23.58,48.91,32.53,0.87,0.87,50,8.33,91.94,1.003,10.28,14.51,6.05,46.56,62.96,16.33,20.56,18.74,46.55
2019,Joseph Blandisi,"ANA, PIT",C,9,64.86666667,7.207407407,51.8,70.3,42.42,37.92,54.57,41,24.97,38.85,39.13,0.92,2.77,25,24.05,24.05,50,9.25,12.02,43.48,0.92,0.92,50,19.73,16.03,55.17,0,1.23,0,26.72,52.11,33.9,0,0,-,3.7,92.86,0.966,3.7,12.95,11.1,60.12,25,5.55,18.5,17.57,24
2019,Marc Methot,DAL,D,9,132.25,14.69444444,44.01,62.16,41.45,29.49,45.37,39.39,22.23,29.94,42.61,1.81,3.18,36.36,23.59,30.85,43.33,8.17,13.61,37.5,1.36,1.36,50,20.57,22.99,47.22,0,1.81,0,18.35,37.35,32.94,0.66,0.66,50,8.16,89.39,0.976,11.34,18.6,12.7,44.91,47.17,16.79,26.77,22.23,43.02
2019,Danick Martel,T.B,L,9,89.55,9.95,46.9,56.28,45.45,36.18,40.87,46.96,25.46,30.15,45.78,2.68,0.67,80,23.45,22.78,50.72,11.39,4.69,70.83,1.34,0,100,16.08,24.12,40,1.79,0.89,66.67,30,41.62,41.89,0,0,-,10.53,97.78,1.083,6.7,18.09,6.7,48.91,50,10.05,23.45,16.08,38.46
2019,Luca Sbisa,NYI,D,9,122.0666667,13.56296296,55.05,56.03,49.56,42.76,42.76,50,29,31.95,47.58,1.47,1.97,42.86,28.02,27.53,50.44,10.81,11.31,48.89,0.98,0,100,22.94,21.63,51.47,0.66,1.97,25,33.37,36.21,47.96,0,0.71,0,5.08,93.85,0.989,7.86,12.78,6.88,56.03,53.33,21.63,16.22,12.78,62.86
2019,Karl Alzner,MTL,D,9,132.6833333,14.74259259,58.33,52.91,52.44,37.53,39.34,48.82,26.68,29.39,47.58,1.81,1.36,57.14,27.58,21.25,56.48,8.59,8.14,51.35,0.9,0.9,50,25.32,17.49,59.15,0.6,0.6,50,40.5,39.84,50.41,0.65,0,100,6.78,95.38,1.022,9.5,14.02,6.78,49.74,58.33,20.8,20.8,18.54,52.87
2019,Nicolas Aube-Kubel,PHI,R,9,49.86666667,5.540740741,50.53,40.91,55.26,33.69,24.06,58.33,22.86,14.44,61.29,1.2,0,100,15.64,15.64,50,8.42,6.02,58.33,1.2,0,100,9.63,12.83,42.86,0,0,-,41.71,27.81,60,0,0,-,5.26,100,1.053,10.83,3.61,9.63,60.16,52.94,12.03,6.02,16.84,41.67
2019,Max Comtois,ANA,L,10,126.15,12.615,37.1,74.2,33.33,27.11,59.45,31.32,18.55,39.95,31.71,3.8,1.43,72.73,18.55,35.2,34.51,7.61,12.37,38.1,1.9,0.48,80,14.59,30.44,32.39,1.27,1.27,50,21.3,52.21,28.97,1.37,0,100,20.51,96.43,1.169,8.56,13.79,10.94,45.18,43.9,13.32,18.55,21.4,38.36
2019,Taro Hirose,DET,L,10,140.1166667,14.01166667,43.68,72.8,37.5,33.4,52.67,38.81,23.98,41.54,36.6,2.57,2.14,54.55,20.98,30.4,40.83,8.56,8.99,48.78,2.57,1.28,66.67,16.56,28.55,36.71,0,0.57,0,25.36,50.1,33.61,0,0.62,0,10.71,94.85,1.056,12.85,14.13,10.71,38.54,54.55,18.41,20.55,19.7,48.31
2019,Ryan Kuffner,DET,L,10,100.2,10.02,39.52,66.47,37.29,28.74,53.89,34.78,19.76,41.32,32.35,0,1.8,0,15.57,34.73,30.95,6.59,14.37,31.43,0,1.2,0,11.98,27.15,30.61,0,0.8,0,26.81,40.65,39.74,0,0,-,0,95.65,0.957,10.78,16.77,5.39,49.1,66.67,13.17,19.76,13.77,48.89
2019,Steven Fogarty,NYR,C,10,77.6,7.76,40.98,62.63,39.55,31.7,47.94,39.81,23.2,30.93,42.86,0.77,1.55,33.33,12.37,27.84,30.77,5.41,12.37,30.43,0.77,0.77,50,9.28,20.62,31.03,0,0,-,36.86,42.44,46.48,0,1.12,0,3.33,95,0.983,8.51,10.82,5.41,61.86,61.11,13.14,16.24,10.05,56.67
