"","Team","Opponent","game_id","game_date","season","is_home","TOI","TOI_5v4","TOI_5v3","TOI_4v3","GF","GA","xGF","xGA","SF","SA","FF","FA","CF","CA","PEND2","PENT2","PEND5","PENT5"
"193","ANA","NYI",2010020216,14923,20102011,1,4,4,0,0,0,0,0,0.000123606791021302,0,0,0,1,0,1,0,0,0,0
"194","ANA","DAL",2010020232,14925,20102011,1,5.3,5.3,0,0,1,0,0.81056752614677,0,8,0,11,0,12,0,0,0,0,0
"195","ANA","CHI",2010020247,14927,20102011,0,4,2.88333333333333,0,1.11666666666667,0,0,0.612187382765114,0.000000155598570472648,6,1,7,1,7,1,0,0,0,0
"196","ANA","DAL",2010020256,14929,20102011,0,10.4833333333333,10.4833333333333,0,0,1,0,0.826006338000298,0.000587850027621073,6,1,8,2,14,3,0,2,0,0
"197","ANA","MIN",2010020264,14930,20102011,0,0.9,0.9,0,0,1,0,0.512084186077118,0.00000769340931583429,1,0,1,1,2,1,0,0,0,0
"198","ANA","CBJ",2010020282,14932,20102011,1,6.18333333333333,5.6,0.583333333333333,0,1,0,1.0572901237756,0,9,0,11,0,14,0,1,0,0,0
"199","ANA","EDM",2010020296,14934,20102011,1,7.63333333333333,7.63333333333333,0,0,1,0,1.64092443045229,0,14,0,20,0,22,0,0,1,0,0
"200","ANA","CHI",2010020326,14939,20102011,1,8.68333333333333,8.68333333333333,0,0,1,1,0.867054102942348,0.000814100115530181,7,3,10,3,12,3,0,0,0,0
"201","ANA","ARI",2010020341,14940,20102011,0,4.91666666666667,4.91666666666667,0,0,0,0,0.351259497925639,0,4,0,5,0,7,2,0,0,0,0
"202","ANA","L.A",2010020352,14942,20102011,1,2.11666666666667,2.11666666666667,0,0,1,0,0.230281323194504,0,3,0,4,0,4,0,0,0,0,0
"203","ANA","FLA",2010020364,14944,20102011,1,2,2,0,0,0,0,0.142976474016905,0,2,0,3,0,5,0,0,0,0,0
"204","ANA","DET",2010020378,14946,20102011,1,5.8,5.6,0.2,0,0,0,0.547903776168823,0,5,0,7,0,9,0,1,0,0,0
"205","ANA","ARI",2010020394,14948,20102011,1,4.7,4.7,0,0,0,0,0.590771313756704,0.000425129517680034,5,0,7,1,11,1,0,0,0,0
"206","ANA","EDM",2010020405,14950,20102011,0,6,6,0,0,0,0,0.51760221272707,0.00000247685420617927,6,1,7,1,10,1,0,0,0,0
"207","ANA","VAN",2010020410,14951,20102011,0,3.13333333333333,3.13333333333333,0,0,2,0,0.325784008949995,0,3,0,3,0,4,0,0,2,0,0
"208","ANA","CGY",2010020424,14953,20102011,1,8.51666666666667,6.51666666666667,0,2,0,0,1.23730631172657,0,8,0,14,0,16,0,0,2,0,0
"209","ANA","MIN",2010020440,14955,20102011,1,9.81666666666667,8.76666666666667,1.05,0,2,0,2.51140144467354,0,13,0,16,0,18,1,0,0,0,0
"210","ANA","WSH",2010020452,14958,20102011,0,2.65,2.65,0,0,1,0,0.380886815488338,0,3,0,4,0,6,0,0,0,0,0
"211","ANA","NYI",2010020460,14959,20102011,0,9.95,9.95,0,0,1,0,1.49514971580356,0.000116805324574296,9,3,14,3,18,3,0,0,0,0
"212","ANA","CAR",2010020476,14961,20102011,0,8.15,8,0.15,0,0,0,1.43284472823143,0.000212307597394101,12,0,16,1,20,1,0,0,0,0
"213","ANA","BOS",2010020488,14963,20102011,0,2,2,0,0,0,0,0.104491648264229,0.0000000460135005653228,2,0,2,1,2,1,0,0,0,0
"214","ANA","BUF",2010020495,14964,20102011,0,5.11666666666667,5.11666666666667,0,0,2,0,0.484357923734933,0.000102678568509873,5,1,6,1,7,1,0,0,0,0
"215","ANA","L.A",2010020529,14969,20102011,0,4,4,0,0,0,0,0.154347036965191,0,2,0,5,0,5,0,0,0,0,0
"216","ANA","ARI",2010020543,14971,20102011,0,5.03333333333333,5.03333333333333,0,0,0,0,0.583887383341789,0,5,0,7,0,9,0,0,0,0,0
"217","ANA","PHI",2010020563,14974,20102011,1,3.16666666666667,3.16666666666667,0,0,1,0,0.584158027544618,0,4,0,4,0,7,0,0,0,0,0
"218","ANA","CHI",2010020580,14976,20102011,1,6,6,0,0,0,0,0.606468554586172,0.0000115880311568617,4,1,9,1,11,1,0,0,0,0
"219","ANA","NSH",2010020596,14979,20102011,1,6.01666666666667,6.01666666666667,0,0,0,0,0.517982926219702,0,5,0,6,0,7,0,0,0,0,0
"220","ANA","CBJ",2010020611,14981,20102011,1,3.35,3.35,0,0,3,0,1.12023872695863,0,7,0,8,0,9,0,1,1,0,0
"221","ANA","S.J",2010020627,14983,20102011,1,4,4,0,0,0,0,0.559257539920509,0,7,0,9,0,12,0,0,0,0,0
"222","ANA","STL",2010020645,14986,20102011,1,5.18333333333333,5.18333333333333,0,0,3,0,0.927140645682812,0.00000224661042125263,7,1,10,3,10,3,0,0,0,0
"223","ANA","ARI",2010020669,14989,20102011,0,4.9,4.9,0,0,1,0,0.753544116392732,0.0000000868740670512125,4,1,6,1,7,1,0,0,0,0
"224","ANA","EDM",2010020676,14990,20102011,1,8.41666666666667,8.41666666666667,0,0,2,0,1.20878891833127,0.000000493202278573079,8,0,13,2,15,2,0,0,0,0
"225","ANA","TOR",2010020697,14994,20102011,0,4,4,0,0,0,0,0.233920373022556,0.00000113536831136685,1,3,3,5,4,8,0,0,0,0
"226","ANA","MTL",2010020716,14996,20102011,0,6.58333333333333,6.58333333333333,0,0,2,0,1.03059026040137,0.00000000496264231791832,11,2,12,2,17,2,0,0,0,0
"227","ANA","CBJ",2010020737,14999,20102011,0,5,5,0,0,2,0,0.298117697238922,0.0000114628675724759,4,3,4,3,5,3,0,0,0,0
"228","ANA","S.J",2010020769,15007,20102011,1,9.26666666666667,9.26666666666667,0,0,1,0,0.952539367601275,0,11,0,16,0,22,0,0,0,0,0
"229","ANA","COL",2010020784,15010,20102011,0,9.33333333333333,7.85,1.48333333333333,0,1,0,1.17962239310145,0,5,0,12,0,15,2,2,0,0,0
"230","ANA","VAN",2010020815,15014,20102011,0,4,4,0,0,0,0,0.43262704461813,0.00000544488966625067,2,1,3,1,3,1,0,0,0,0
"231","ANA","CGY",2010020828,15016,20102011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"232","ANA","EDM",2010020844,15018,20102011,0,8,8,0,0,0,0,0.91701450292021,0.00154784837788213,5,1,9,2,11,2,0,0,0,0
"233","ANA","WSH",2010020862,15021,20102011,1,3.5,3.5,0,0,1,0,0.275768786668777,0.000000200821560270015,2,1,4,1,4,1,0,0,0,0
"234","ANA","MIN",2010020875,15023,20102011,0,8.26666666666667,8.21666666666667,0.05,0,0,1,0.228177927434444,0.302047834327453,1,2,6,4,7,4,2,1,0,0
"235","ANA","STL",2010020882,15024,20102011,0,5.05,5.05,0,0,0,1,0.207731377333403,0.010562352836132,4,1,4,1,8,1,0,1,0,0
"236","ANA","L.A",2010020908,15028,20102011,1,2,2,0,0,0,0,0.466764122247696,0,3,0,3,0,3,0,0,0,0,0
"237","ANA","MIN",2010020923,15030,20102011,1,6.8,6.8,0,0,0,0,0.898255145177245,0.000000936103808246713,9,2,14,2,18,2,0,1,0,0
"238","ANA","COL",2010020939,15032,20102011,1,9,8.93333333333333,0.0666666666666667,0,1,0,2.32126772962511,0.0000000000171722670805341,12,1,20,1,21,2,1,0,0,0
"239","ANA","DET",2010020956,15035,20102011,1,5.73333333333333,5.73333333333333,0,0,0,0,0.672579317586496,0,5,0,7,0,8,0,0,0,0,0
"240","ANA","DAL",2010020972,15037,20102011,1,3.28333333333333,2.93333333333333,0,0.35,2,0,0.594615571200848,0,3,0,5,0,8,0,0,0,0,0
"241","ANA","VAN",2010020988,15039,20102011,1,6,5.88333333333333,0,0.116666666666667,0,0,0.699395168572664,0.0000634306634310633,7,1,8,1,9,1,0,1,0,0
"242","ANA","NYR",2010021007,15042,20102011,1,5.5,5.5,0,0,0,0,0.648397635668516,0.00000153812493408623,6,1,8,1,10,1,0,1,0,0
"243","ANA","COL",2010021022,15044,20102011,0,3.83333333333333,3.83333333333333,0,0,1,0,1.30315492302179,0.0000000138643567737518,7,1,7,1,10,1,0,1,0,0
"244","ANA","ARI",2010021037,15046,20102011,1,5.31666666666667,5.23333333333333,0,0.0833333333333333,1,0,0,0,8,0,12,0,14,1,0,0,0,0
"245","ANA","STL",2010021054,15049,20102011,1,6,6,0,0,0,0,0.464881025254726,0.0000127167577375076,4,1,5,1,6,1,0,0,0,0
"246","ANA","L.A",2010021078,15052,20102011,0,4.71666666666667,4.71666666666667,0,0,0,0,0.0638223784044385,0,2,0,2,0,5,0,0,1,0,0
"247","ANA","CGY",2010021085,15053,20102011,1,3.88333333333333,3.88333333333333,0,0,2,0,1.1934686601162,0,8,0,10,0,11,0,0,0,0,0
"248","ANA","DAL",2010021100,15056,20102011,0,6.75,6.75,0,0,1,0,0.783268168568611,0.00105403695986928,3,2,6,2,9,2,0,0,0,0
"249","ANA","NSH",2010021107,15057,20102011,0,8.7,8.3,0.4,0,2,1,1.63391993194818,0.0346293246421681,14,2,15,2,21,2,2,0,0,0
"250","ANA","CHI",2010021125,15059,20102011,0,4,4,0,0,0,0,0,0,6,0,7,0,7,0,0,0,0,0
"251","ANA","COL",2010021133,15061,20102011,1,5.41666666666667,5.41666666666667,0,0,2,0,1.17386568337679,0.0000015238166497511,10,1,11,1,12,1,0,0,0,0
"252","ANA","CGY",2010021149,15063,20102011,0,9.83333333333333,9.05,0.783333333333333,0,2,0,1.14556041918695,0.00146963311142567,8,1,10,3,12,5,0,1,0,0
"253","ANA","S.J",2010021174,15066,20102011,0,4.51666666666667,4.51666666666667,0,0,1,0,0.172441562637687,0.000124282796136299,3,2,4,2,7,3,0,0,0,0
"254","ANA","DAL",2010021181,15067,20102011,1,2.5,1.16666666666667,1.33333333333333,0,0,0,0.442970983684063,0,2,0,4,0,8,0,0,0,0,0
"255","ANA","S.J",2010021199,15070,20102011,1,7.45,7.15,0.3,0,4,0,1.21750182285905,0,8,0,14,0,14,0,2,0,0,0
"256","ANA","L.A",2010021214,15072,20102011,1,4,4,0,0,0,0,0.312069750390947,0.00000842582903715083,5,1,5,1,6,1,0,0,0,0
"257","ANA","L.A",2010021224,15073,20102011,0,5.83333333333333,5.65,0.183333333333333,0,2,0,0.5193305099383,0.00401637741266922,5,3,7,5,7,6,1,0,0,0
"258","ANA","NSH",2010030181,15077,20102011,1,6.61666666666667,5.68333333333333,0.933333333333333,0,1,0,0.934152841567993,0.00000865609291622604,6,2,8,2,12,2,2,1,0,0
"259","ANA","NSH",2010030182,15079,20102011,1,7.2,6.1,1.1,0,2,0,0.979675041511655,0,5,0,6,0,7,0,1,0,0,0
"260","ANA","NSH",2010030183,15081,20102011,0,2.68333333333333,2.68333333333333,0,0,1,0,0.383748795837164,0,3,0,3,0,4,0,0,0,0,0
"261","ANA","NSH",2010030184,15084,20102011,0,10.25,10.25,0,0,2,0,1.37607081234455,0.0000000349134765542658,9,1,11,1,14,2,0,1,0,0
"262","ANA","NSH",2010030185,15086,20102011,1,3.85,3.85,0,0,1,0,0.786801941692829,0,4,0,4,0,6,0,0,0,0,0
"263","ANA","NSH",2010030186,15088,20102011,0,3.23333333333333,3.23333333333333,0,0,1,0,0.67052193544805,0,7,0,9,0,9,0,0,0,0,0
"264","ANA","BUF",2011020007,15254,20112012,0,8.48333333333333,7.75,0.733333333333333,0,0,0,0.457932930439711,0,6,0,7,0,11,1,1,1,0,0
"265","ANA","NYR",2011020020,15255,20112012,1,8.18333333333333,8.18333333333333,0,0,0,0,0.960662052035332,0.000545401712216176,7,2,11,3,15,3,0,1,0,0
"266","ANA","S.J",2011020048,15261,20112012,1,3.08333333333333,3.08333333333333,0,0,0,0,0.202025970444083,0,3,0,3,0,3,0,0,0,0,0
"267","ANA","STL",2011020063,15263,20112012,1,6.6,6.6,0,0,2,0,1.40554339811206,0.000000627909855666076,11,1,14,1,19,1,0,1,0,0
"268","ANA","S.J",2011020068,15264,20112012,0,3.48333333333333,2.55,0.933333333333333,0,1,0,0.574113123118877,0.000385381199521362,4,1,5,2,7,2,2,0,0,0
"269","ANA","DAL",2011020094,15268,20112012,1,4.98333333333333,4.73333333333333,0,0.25,1,0,1.3324138391763,0,6,0,11,0,12,0,0,1,0,0
"270","ANA","ARI",2011020109,15270,20112012,1,7.13333333333333,7.13333333333333,0,0,0,0,1.12667797319591,0.00518795578681974,10,0,15,3,16,3,0,0,0,0
"271","ANA","CHI",2011020118,15272,20112012,0,11.1,11.1,0,0,1,0,1.1037108823657,0.000507168879266828,10,2,12,2,18,2,0,0,0,0
"272","ANA","MIN",2011020132,15274,20112012,0,9.13333333333333,9.13333333333333,0,0,2,0,0.453337617218494,0.00000542846419193665,5,1,6,1,9,1,0,0,0,0
"273","ANA","NSH",2011020147,15276,20112012,0,0.95,0.95,0,0,0,0,0.0991344843059778,0,1,0,2,0,3,0,0,1,0,0
"274","ANA","CBJ",2011020153,15277,20112012,0,6,6,0,0,0,0,0.402979457750916,0.00126531082787551,6,2,6,2,9,2,0,0,0,0
"275","ANA","WSH",2011020161,15279,20112012,0,1.15,1.15,0,0,1,0,0.413025792688131,0.0000863042150740512,2,0,3,1,3,1,0,0,0,0
"276","ANA","NYR",2011020169,15281,20112012,0,3.66666666666667,3.66666666666667,0,0,0,0,0.440366480499506,0.000376296928152442,5,1,6,1,7,1,0,0,0,0
"277","ANA","DET",2011020190,15283,20112012,0,7.4,7.28333333333333,0.116666666666667,0,0,0,0.381221884861588,0.0000942820915952325,5,1,6,1,9,2,1,0,0,0
"278","ANA","NSH",2011020213,15287,20112012,1,8.61666666666667,8.61666666666667,0,0,0,0,0.701808612793684,0.0000401098319002813,9,3,11,3,19,3,0,1,0,0
"279","ANA","VAN",2011020228,15289,20112012,1,9,9,0,0,2,0,1.11128129996359,0.0000000168514926457419,5,1,7,1,9,1,0,0,0,0
"280","ANA","MIN",2011020242,15291,20112012,1,5.51666666666667,3.7,0,1.81666666666667,0,0,1.10915219411254,0.0000116724868348683,3,0,9,2,11,2,0,1,0,0
"281","ANA","L.A",2011020259,15294,20112012,0,6.16666666666667,6.16666666666667,0,0,1,0,1.05958981462754,0.000196506778664229,7,2,10,2,10,2,0,0,0,0
"282","ANA","L.A",2011020269,15295,20112012,1,5.88333333333333,5.88333333333333,0,0,1,1,0.781281773000956,0.00454821204766631,7,1,8,1,8,2,0,0,0,0
"283","ANA","DET",2011020288,15298,20112012,1,8.26666666666667,8.26666666666667,0,0,1,0,0.84697425737977,0,5,0,8,0,13,0,0,1,0,0
"284","ANA","ARI",2011020311,15301,20112012,0,3.71666666666667,3.71666666666667,0,0,0,0,0.0856068413704634,0.000072713261470625,0,1,2,2,3,2,0,0,0,0
"285","ANA","CHI",2011020318,15303,20112012,1,4.96666666666667,4.96666666666667,0,0,1,0,0.668822335079312,0.00000605064951741952,7,0,11,1,13,3,0,0,0,0
"286","ANA","TOR",2011020340,15305,20112012,1,3.51666666666667,3.51666666666667,0,0,1,0,1.12738594226539,0.0000828995907795615,7,1,10,1,10,1,0,0,0,0
"287","ANA","MTL",2011020357,15308,20112012,1,10.0166666666667,8.53333333333333,1.48333333333333,0,2,0,1.58999328128994,0,10,0,12,0,24,0,1,0,0,0
"288","ANA","PHI",2011020371,15310,20112012,1,5.16666666666667,4.78333333333333,0,0.383333333333333,1,0,0.527645010501146,0.000140741863944527,2,2,4,3,7,5,0,0,0,0
"289","ANA","MIN",2011020385,15312,20112012,1,3.18333333333333,3.18333333333333,0,0,1,0,0.251851066946983,0.00000000567774627313611,1,1,3,1,4,1,0,0,0,0
"290","ANA","L.A",2011020400,15314,20112012,1,4,4,0,0,0,0,0.316304605454206,0,5,0,6,0,7,0,0,0,0,0
"291","ANA","STL",2011020413,15316,20112012,0,4,4,0,0,0,0,0.392482195049524,0,3,0,6,0,6,0,1,1,0,0
"292","ANA","NSH",2011020429,15318,20112012,0,4,4,0,0,0,0,0.411584673449397,0,3,0,6,0,10,0,0,0,0,0
"293","ANA","ARI",2011020450,15322,20112012,1,7.55,7.55,0,0,1,0,1.66963302716613,0.109067351132317,8,2,13,3,17,3,0,0,0,0
"294","ANA","CHI",2011020465,15324,20112012,0,6,6,0,0,0,0,0.446039419621229,0.000337524455972016,3,1,6,1,10,1,0,0,0,0
"295","ANA","WPG",2011020470,15325,20112012,0,4.13333333333333,4.13333333333333,0,0,1,0,0.423787590116262,0.000000139283983457972,2,0,4,1,5,1,0,0,0,0
"296","ANA","DAL",2011020483,15327,20112012,0,3.76666666666667,3.76666666666667,0,0,2,0,0.296608816832304,0.0000000335011165475407,3,1,3,1,3,1,0,0,0,0
"297","ANA","L.A",2011020507,15330,20112012,0,6,4,0,2,0,0,0.328287687152624,0,3,0,4,0,6,0,0,0,0,0
"298","ANA","S.J",2011020528,15334,20112012,0,4,4,0,0,0,0,0.628698626533151,0,5,0,6,0,7,0,0,0,0,0
"299","ANA","VAN",2011020550,15337,20112012,1,11.2833333333333,10.8666666666667,0.416666666666667,0,0,0,0.826756969094276,0.0000925827782793931,7,3,10,4,14,4,1,0,0,0
"300","ANA","COL",2011020566,15339,20112012,1,4,4,0,0,0,0,0.34763815626502,0,3,0,5,0,9,0,0,0,0,0
"301","ANA","S.J",2011020583,15343,20112012,1,6,6,0,0,0,0,0.381248017773032,0,3,0,7,0,11,0,0,0,0,0
"302","ANA","NYI",2011020597,15345,20112012,1,3.08333333333333,3.08333333333333,0,0,0,0,0.290571099147201,0,4,0,5,0,5,0,0,0,0,0
"303","ANA","CBJ",2011020613,15347,20112012,1,6.95,6.26666666666667,0.683333333333333,0,2,0,0.930036751553416,0.00000000518844478492042,8,1,10,1,13,1,1,0,0,0
"304","ANA","DAL",2011020628,15349,20112012,1,4.08333333333333,3.48333333333333,0.6,0,0,0,0.635324031114578,0,3,0,5,0,7,0,1,0,0,0
"305","ANA","CGY",2011020640,15351,20112012,0,1.5,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"306","ANA","EDM",2011020646,15352,20112012,0,4.28333333333333,4.28333333333333,0,0,2,0,1.65232432261109,0,6,0,9,0,10,0,0,0,0,0
"307","ANA","VAN",2011020663,15354,20112012,0,5.91666666666667,5.91666666666667,0,0,1,0,1.09112023375928,0,6,0,10,0,14,1,0,0,0,0
"308","ANA","ARI",2011020684,15357,20112012,1,1.63333333333333,1.63333333333333,0,0,1,0,0.196679454296827,0.000000513109682742652,2,0,4,1,4,1,0,0,0,0
"309","ANA","OTT",2011020705,15360,20112012,1,6,6,0,0,0,0,0.635175101459026,0.00112100236583501,7,1,8,1,9,1,0,0,0,0
"310","ANA","COL",2011020715,15361,20112012,1,3.5,3.5,0,0,1,0,0.224488332867622,0.0000210060914440646,1,2,1,2,4,2,0,1,0,0
"311","ANA","DAL",2011020730,15363,20112012,0,4,4,0,0,0,0,0.316977273672819,0.0000153199689520989,4,1,5,1,7,1,0,0,0,0
"312","ANA","ARI",2011020745,15370,20112012,0,4.25,4.25,0,0,0,0,0.475456967949867,0.0000534042216031594,3,1,6,3,8,3,0,0,0,0
"313","ANA","DAL",2011020752,15371,20112012,1,8,8,0,0,0,0,1.14071435853839,0.0000000009373468667917,9,1,13,1,16,2,0,0,0,0
"314","ANA","CBJ",2011020766,15373,20112012,1,8.93333333333333,8.93333333333333,0,0,1,0,0.723228044807911,0.00000356211467078538,11,1,12,1,15,1,0,0,0,0
"315","ANA","CGY",2011020785,15376,20112012,1,7.7,6.1,1.6,0,0,0,1.42877049092203,0.00000116354544843489,10,1,13,1,19,2,2,1,0,0
"316","ANA","CAR",2011020799,15378,20112012,1,1.25,1.25,0,0,0,0,0.134220279753208,0,1,0,2,0,3,0,0,0,0,0
"317","ANA","DET",2011020813,15380,20112012,0,11.5666666666667,11.0833333333333,0,0.483333333333333,0,0,0.504515560343862,0.0000249369001394939,6,2,10,2,13,2,0,3,0,0
"318","ANA","CBJ",2011020830,15382,20112012,0,4.2,4.2,0,0,3,0,1.17252915352583,0,9,0,12,0,13,0,0,0,0,0
"319","ANA","MIN",2011020843,15384,20112012,0,8,8,0,0,0,0,0.371824380010366,0,3,0,4,0,8,0,0,0,0,0
"320","ANA","N.J",2011020858,15387,20112012,0,6,6,0,0,0,0,0.154448471963406,0.000204000953999639,3,1,3,2,4,2,0,0,0,0
"321","ANA","FLA",2011020878,15389,20112012,0,4,4,0,0,0,0,0.42642068862915,0,5,0,8,0,10,0,0,0,0,0
"322","ANA","T.B",2011020890,15391,20112012,0,2.66666666666667,2.66666666666667,0,0,0,0,0.370560420677066,0,4,0,5,0,5,0,0,1,0,0
"323","ANA","CAR",2011020900,15393,20112012,0,8.33333333333333,8.33333333333333,0,0,1,0,1.3736367020756,0.0000242159949266352,8,2,14,2,18,3,0,0,0,0
"324","ANA","CHI",2011020931,15396,20112012,1,4.55,4.2,0.35,0,1,0,0.764751308597624,0,8,0,10,0,12,0,1,0,0,0
"325","ANA","COL",2011020935,15397,20112012,0,4.08333333333333,4.08333333333333,0,0,1,0,0.304849628359079,0,4,0,4,0,5,0,0,0,0,0
"326","ANA","BUF",2011020949,15399,20112012,1,3.65,3.65,0,0,0,0,1.0417739674449,0,5,0,10,0,10,0,0,0,0,0
"327","ANA","CGY",2011020964,15401,20112012,1,5.23333333333333,5.23333333333333,0,0,0,0,0.640534464502707,0,6,0,9,0,12,0,0,2,0,0
"328","ANA","L.A",2011020972,15402,20112012,0,8,8,0,0,0,0,0,0,7,1,9,2,10,2,0,0,0,0
"329","ANA","EDM",2011020983,15404,20112012,1,3.98333333333333,3.98333333333333,0,0,1,0,0.82696495577693,0.0000293404555122834,4,0,7,1,8,1,0,0,0,0
"330","ANA","STL",2011021004,15407,20112012,0,4,4,0,0,0,0,0.315398115664721,0.000247560732532293,3,0,6,1,8,1,0,0,0,0
"331","ANA","DAL",2011021022,15409,20112012,0,6.08333333333333,6.08333333333333,0,0,0,0,0.245479567907751,0,3,0,5,0,10,0,0,1,0,0
"332","ANA","COL",2011021034,15411,20112012,0,0.266666666666667,0.266666666666667,0,0,1,0,0.14685620367527,0,1,0,1,0,1,0,0,0,0,0
"333","ANA","DET",2011021051,15413,20112012,1,4,4,0,0,0,0,0.0269770212471485,0.00000088195241687572,1,0,1,1,4,1,0,0,0,0
"334","ANA","L.A",2011021064,15415,20112012,1,4.4,4.4,0,0,1,0,0.168473599478602,0.000000773245801610756,3,1,4,1,7,1,0,0,0,0
"335","ANA","NSH",2011021080,15417,20112012,1,2,2,0,0,0,0,0.204782510176301,0,2,0,4,0,5,0,0,0,0,0
"336","ANA","S.J",2011021087,15418,20112012,0,3.51666666666667,3.51666666666667,0,0,1,0,0.771154593676329,0.000000199192655259139,6,0,8,1,10,1,0,1,0,0
"337","ANA","STL",2011021101,15420,20112012,1,7.05,7.05,0,0,1,0,0.544320359826088,0.101936862449975,6,3,8,3,11,3,0,0,0,0
"338","ANA","BOS",2011021132,15424,20112012,1,4.18333333333333,4.18333333333333,0,0,1,0,0.684957686811686,0,6,0,7,0,8,0,0,0,0,0
"339","ANA","ARI",2011021178,15430,20112012,0,11.6333333333333,11.2666666666667,0.366666666666667,0,0,0,1.90111750364304,0,14,0,18,0,25,0,1,0,0,0
"340","ANA","EDM",2011021186,15431,20112012,1,7.21666666666667,4.71666666666667,0.783333333333333,1.71666666666667,0,0,1.39948758296669,0,7,0,11,0,16,0,1,1,0,0
"341","ANA","VAN",2011021197,15433,20112012,0,4.2,4.2,0,0,1,0,0.398337446153164,0,5,0,5,0,7,1,0,0,0,0
"342","ANA","EDM",2011021213,15435,20112012,0,2,2,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0
"343","ANA","CGY",2011021221,15437,20112012,0,6.06666666666667,3.88333333333333,1.48333333333333,0.7,1,0,1.16599307581782,0.000000430629143011174,5,1,9,1,12,1,1,0,0,0
"344","ANA","VAN",2012020013,15724,20122013,0,1.4,1.4,0,0,3,0,0.936646074056625,0.00000620275728202557,3,2,3,2,4,2,0,0,0,0
"345","ANA","CGY",2012020026,15726,20122013,0,4,4,0,0,0,0,0.0955268666148186,0,0,0,1,0,1,2,0,0,0,0
"346","ANA","VAN",2012020056,15730,20122013,1,2.06666666666667,2,0,0.0666666666666667,0,0,0.108643140643835,0,1,0,2,0,4,0,0,0,0,0
"347","ANA","NSH",2012020064,15731,20122013,1,8,8,0,0,0,0,0.29788064211607,0,3,0,3,0,5,0,0,0,0,0
"348","ANA","S.J",2012020087,15734,20122013,0,8,8,0,0,0,0,0.644374804571271,0.0022843673966122,7,0,9,2,13,2,0,0,0,0
"349","ANA","MIN",2012020107,15737,20122013,1,3.76666666666667,3.76666666666667,0,0,1,0,0.68201095610857,0.0000000199667677946991,4,1,5,1,8,1,0,0,0,0
"350","ANA","L.A",2012020117,15738,20122013,1,6.46666666666667,6.46666666666667,0,0,3,0,0.908960856497288,0.000196409877389669,8,1,10,1,11,1,0,0,0,0
"351","ANA","S.J",2012020127,15740,20122013,1,8.6,7,1.6,0,0,0,0.510455559007823,0.000000208969211712429,4,1,7,1,10,3,1,1,0,0
"352","ANA","COL",2012020139,15742,20122013,0,4.58333333333333,3.71666666666667,0.866666666666667,0,1,0,0.993406161665916,0.000323767511872575,3,1,4,1,6,1,1,0,0,0
"353","ANA","DAL",2012020153,15744,20122013,0,6,6,0,0,0,0,1.05496377125382,0.00000087122282366181,6,1,9,1,12,1,0,0,0,0
"354","ANA","STL",2012020163,15745,20122013,0,2,2,0,0,0,0,0.199411988258362,0,1,0,1,0,1,0,0,0,0,0
"355","ANA","CHI",2012020185,15748,20122013,0,7.56666666666667,6.51666666666667,1.05,0,1,0,1.51971612498164,0,10,0,14,0,16,0,1,0,0,0
"356","ANA","DET",2012020200,15751,20122013,0,4.98333333333333,4.98333333333333,0,0,0,0,0.352698033675551,0.0000154720364662353,5,0,6,1,9,1,0,0,0,0
"357","ANA","NSH",2012020209,15752,20122013,0,2.1,0.2,1.9,0,0,0,0.157652772963047,0,1,0,2,0,3,0,1,0,0,0
"358","ANA","CBJ",2012020225,15754,20122013,1,2.21666666666667,2.21666666666667,0,0,2,0,0.6745086889714,0,6,0,6,0,7,0,0,0,0,0
"359","ANA","COL",2012020269,15760,20122013,1,5.4,4.26666666666667,0.883333333333333,0.25,3,0,2.00766791403294,0.00000011053599635602,12,2,14,2,16,3,1,0,0,0
"360","ANA","L.A",2012020274,15761,20122013,0,5.81666666666667,5.81666666666667,0,0,1,0,1.07775704190135,0,6,0,12,0,14,1,0,0,0,0
"361","ANA","NSH",2012020286,15763,20122013,1,5.08333333333333,5.08333333333333,0,0,2,0,0.915894163772464,0.0000000108213846772287,6,1,9,1,10,1,0,0,0,0
"362","ANA","MIN",2012020301,15765,20122013,1,2,2,0,0,0,0,0,0.0000000640533741602667,0,1,0,1,0,1,0,0,0,0
"363","ANA","ARI",2012020308,15766,20122013,0,5.91666666666667,3.95,0,1.96666666666667,1,0,1.32384584611282,0.0000000270746944863731,13,1,16,2,16,2,0,0,0,0
"364","ANA","ARI",2012020322,15768,20122013,0,2.56666666666667,2.56666666666667,0,0,1,0,0.110020173713565,0,2,0,2,0,4,0,0,0,0,0
"365","ANA","ARI",2012020338,15770,20122013,1,0.883333333333333,0.883333333333333,0,0,0,0,0.290520410984755,0,2,0,3,0,3,0,0,0,0,0
"366","ANA","STL",2012020374,15774,20122013,1,11.0833333333333,9.51666666666667,1.5,0.0666666666666667,1,0,1.0131269749254,0.000284632488601222,7,3,10,3,16,3,1,1,0,0
"367","ANA","MIN",2012020384,15776,20122013,0,4.53333333333333,4.53333333333333,0,0,0,0,0.360452741384506,0,3,0,3,0,5,0,0,0,0,0
"368","ANA","DAL",2012020399,15778,20122013,0,4.23333333333333,4.23333333333333,0,0,0,0,0.939170952886343,0,10,0,13,0,15,1,0,0,0,0
